METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;1;is the transition pattern of this automaton clockwise?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.0;2;False;{'user_input': 'is the transition pattern of this automaton clockwise?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.4, 0.3, 0.9]
Accuracy;1;Can you list all the transitions of this automaton for me?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'Can you list all the transitions of this automaton for me?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Accuracy;1;In this automaton there are 7 transitions, right?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'In this automaton there are 7 transitions, right?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;1;can you list all the transitions of this automaton for me?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'can you list all the transitions of this automaton for me?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Accuracy;1;can you list all the transitions of this automaton, specifying from which state to which state they go and with which input symbol?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'can you list all the transitions of this automaton, specifying from which state to which state they go and with which input symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Accuracy;1;Hi again! Could you please show me all the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'Hi again! Could you please show me all the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;What is the value of the transition from q1 to q2 in this diagram?;the transition is not defined.;[];0.0;1;False;{'user_input': 'What is the value of the transition from q1 to q2 in this diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[0.0, 0.2, 0.0, 1.0]
Accuracy;2;The transition from state q1 to state q2 has which input symbol?;the transition is not defined.;[];0.0;2;False;{'user_input': 'The transition from state q1 to state q2 has which input symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[0.0, 0.2, 0.0, 1.0]
Accuracy;2;Hi, could you please tell me what the transition from q1 to q2 is in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.9;2;False;{'user_input': 'Hi, could you please tell me what the transition from q1 to q2 is in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.9, 0.7, 1.0, 0.9]
Accuracy;2;What is the output of the automaton for the transition sequence 1, 1, 0, 0, 0?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;3;False;{'user_input': 'What is the output of the automaton for the transition sequence 1, 1, 0, 0, 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.2, 0.4, 0.3, 1.0]
Accuracy;2;What is the value of the transition from state q1 to state q2?;the transition is not defined.;[];0.0;4;False;{'user_input': 'What is the value of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[0.0, 0.2, 0.0, 0.9]
Accuracy;2;Is the transition from q1 to q2 labeled with 1 in this automaton?;the transition is not defined.;[];0.0;5;False;{'user_input': 'Is the transition from q1 to q2 labeled with 1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '1']]}};[0.0, 0.9, 0.0, 1.0]
Accuracy;2;Which transition connects state q1 to state q2 with input symbol 1 in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.4;5;False;{'user_input': 'Which transition connects state q1 to state q2 with input symbol 1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.5, 0.5, 0.2]
Accuracy;2;what is the language recognized by the automaton, given that there is a this with input symbol 1?;Could you be more specific?;[];0.1;6;False;{'user_input': 'what is the language recognized by the automaton, given that there is a this with input symbol 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'language': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;2;What is the optimal spatial representation of the transitions in this finite state automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.3;7;False;{'user_input': 'What is the optimal spatial representation of the transitions in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.3, 0.4, 0.3, 0.9]
Accuracy;2;this occurs on input 1.;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;7;True;{'user_input': 'this occurs on input 1.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '1'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;Which state in this automaton has no outgoing transitions? I think it is q3.;The state q0 exists.;['simbolo-q0'];0.0;8;False;{'user_input': 'Which state in this automaton has no outgoing transitions? I think it is q3.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q3'}};[0.0, 0.1, 0.0, 0.2]
Accuracy;2;Can you tell me what information is given about state q3 in this automaton?;The state q3 exists.;['simbolo-q3'];0.9;8;False;{'user_input': 'Can you tell me what information is given about state q3 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}};[0.9, 0.9, 0.9, 1.0]
Accuracy;2;What is the role of state q3 in this automaton?;The state q0 exists.;['simbolo-q0'];0.0;9;False;{'user_input': 'What is the role of state q3 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q3'}};[0.0, 0.1, 0.0, 0.2]
Accuracy;2;What is the alphabet of the automaton in state q3?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the alphabet of the automaton in state q3?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;If I start from q0 and read the input string 11000, do I end in an accepting state?;Could you be more specific?;[];0.0;1;False;{'user_input': 'If I start from q0 and read the input string 11000, do I end in an accepting state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;set the input string to 11000 and tell me what language this automaton recognises.;Could you be more specific?;[];0.0;2;False;{'user_input': 'set the input string to 11000 and tell me what language this automaton recognises.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Which transition in the automaton is labeled with the symbol 0?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.4;2;False;{'user_input': 'Which transition in the automaton is labeled with the symbol 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.6, 0.4, 0.3]
Accuracy;3;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;this automaton doesn’t show any alphabet: what is its alphabet?;Could you be more specific?;[];0.0;4;False;{'user_input': 'this automaton doesn’t show any alphabet: what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this automaton, in terms of its alphabet?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the language accepted by this automaton, in terms of its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Hi, could you tell me what is the language accepted by this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'Hi, could you tell me what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language recognized by this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;sorry, i meant to ask about the language: for this automaton, what is the language it accepts for a given input?;Could you be more specific?;[];0.1;9;False;{'user_input': 'sorry, i meant to ask about the language: for this automaton, what is the language it accepts for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'output': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;How many final states does the language of this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;10;False;{'user_input': 'How many final states does the language of this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Accuracy;3;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;11;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.9]
Accuracy;3;If I start from q0 and read the input string 11000, do I end in an accepting state?;Could you be more specific?;[];0.0;1;False;{'user_input': 'If I start from q0 and read the input string 11000, do I end in an accepting state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;set the language of the automaton for the input 11000.;Could you be more specific?;[];0.0;2;False;{'user_input': 'set the language of the automaton for the input 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this automaton when the input pattern is longerthanthreeonesfollowedbytwozeros?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the language accepted by this automaton when the input pattern is longerthanthreeonesfollowedbytwozeros?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'longerThanThreeOnesFollowedByTwoZeros'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;For the automaton shown, can you process the input string 11000 and tell me what happens?;Could you be more specific?;[];0.0;5;False;{'user_input': 'For the automaton shown, can you process the input string 11000 and tell me what happens?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this finite state automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the language accepted by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;For the automaton shown, what is the output (accepted or denied) for the input string 11000?;Could you be more specific?;[];0.0;10;False;{'user_input': 'For the automaton shown, what is the output (accepted or denied) for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;for the automaton shown, can you check whether the input 11000 matches the accepted pattern?;Could you be more specific?;[];0.0;11;False;{'user_input': 'for the automaton shown, can you check whether the input 11000 matches the accepted pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;14;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;"the automaton does not accept the input string 11000; could you explain the language recognized by this automaton for the input 11000?";Could you be more specific?;[];0.0;15;False;"{'user_input': 'the automaton does not accept the input string 11000; could you explain the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0', 'input': '1'}}";[0.0, 0.1, 0.0, 1.0]
Accuracy;4;Is this automaton deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;1;False;{'user_input': 'Is this automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': '?'}};[0.1, 0.2, 0.2, 1.0]
Accuracy;4;what type of automaton is this?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;2;False;{'user_input': 'what type of automaton is this?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Accuracy;4;what type of automaton is this?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;3;False;{'user_input': 'what type of automaton is this?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Accuracy;4;What type of automaton is this, deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.0;4;False;{'user_input': 'What type of automaton is this, deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'type'}};[0.0, 0.3, 0.2, 1.0]
Accuracy;4;"Thank you for showing me this automaton; could you please tell me what type of input it accepts?";The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.95;4;False;"{'user_input': 'Thank you for showing me this automaton; could you please tell me what type of input it accepts?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'inputType': '?'}}";[0.95, 0.95, 1.0, 1.0]
Accuracy;4;what is the language accepted by this automaton for an input like “type”?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what is the language accepted by this automaton for an input like “type”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'type'}};[0.1, 0.2, 0.1, 0.9]
Accuracy;4;what is the language accepted by this automaton for an input of type “11000”?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the language accepted by this automaton for an input of type “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;yes, i accept the turn: considering the automaton shown, what is the language it recognizes for the input string 11000?;Could you be more specific?;[];0.0;7;False;{'user_input': 'yes, i accept the turn: considering the automaton shown, what is the language it recognizes for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;which language is recognized by this automaton if q3 is a state without outgoing transitions?;Could you be more specific?;[];0.0;10;False;{'user_input': 'which language is recognized by this automaton if q3 is a state without outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;given the automaton shown, what input strings does this pattern accept?;Could you be more specific?;[];0.0;11;False;{'user_input': 'given the automaton shown, what input strings does this pattern accept?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': 'pattern'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what input pattern does this automaton accept?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what input pattern does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'pattern'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what language is accepted by the automaton for this with input symbol 0?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what language is accepted by the automaton for this with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;hi, can you help me with a practical question about this automaton’s language: what is the symbol on this?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.9;13;True;{'user_input': 'hi, can you help me with a practical question about this automaton’s language: what is the symbol on this?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'symbol': '?'}};[0.9, 0.9, 1.0, 1.0]
Accuracy;5;What language does this automaton recognize in terms of the pattern of 1s and 0s?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What language does this automaton recognize in terms of the pattern of 1s and 0s?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'pattern'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;Can you tell me what input pattern is accepted by this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'Can you tell me what input pattern is accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the language recognized by this automaton for the input string?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the language recognized by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;5;what is the language recognized by this finite automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the language recognized by this finite automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the language accepted by this deterministic automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the language accepted by this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;Ok, I accept your turn: what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'Ok, I accept your turn: what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
