METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Relevancy;1;there are 2 transitions in this automaton.;There is no transition between q0 and q0.;[];0.2;6;False;{'user_input': 'there are 2 transitions in this automaton.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '2'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;ok, i accept your explanation about the transition that starts from this.;The state q3 exists.;['simbolo-q3'];0.9;6;False;{'user_input': 'ok, i accept your explanation about the transition that starts from this.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {}};[0.9, 0.9, 1.0, 0.9]
Relevancy;1;which alphabet does this automaton use, specifically, are the symbols 2 and 4 valid input symbols?;Could you be more specific?;[];0.1;7;False;{'user_input': 'which alphabet does this automaton use, specifically, are the symbols 2 and 4 valid input symbols?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the alphabet of this finite state automaton?;Could you be more specific?;[];0.1;11;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;hello! to begin working on this automaton, could you tell me what the alphabet of this finite state machine is?;Could you be more specific?;[];0.1;12;False;{'user_input': 'hello! to begin working on this automaton, could you tell me what the alphabet of this finite state machine is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the value on the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value on the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;can you list all the deterministic transitions of this automaton?;There is no transition between q0 and q0.;[];0.1;1;False;{'user_input': 'can you list all the deterministic transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Can you explain the transitions of this finite state automaton?;There is no transition between q0 and q0.;[];0.1;2;False;{'user_input': 'Can you explain the transitions of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': []}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what are the transitions of this finite state automaton?;There is no transition between q0 and q0.;[];0.1;3;False;{'user_input': 'what are the transitions of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;can you explain the transitions of this automaton?;There is no transition between q0 and q0.;[];0.1;4;False;{'user_input': 'can you explain the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;in the pentagon-shaped graphical representation of this automaton, can you tell me what the transitions are?;There is no transition between q0 and q0.;[];0.1;5;False;{'user_input': 'in the pentagon-shaped graphical representation of this automaton, can you tell me what the transitions are?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Hi again! Could you please show me all the transitions of this automaton?;There is no transition between q0 and q0.;[];0.1;6;False;{'user_input': 'Hi again! Could you please show me all the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;can you list all the transitions of this automaton?;There is no transition between q0 and q0.;[];0.1;7;False;{'user_input': 'can you list all the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;which state in this automaton has the highest number of transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;8;False;{'user_input': 'which state in this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.2, 0.0, 0.3]
Relevancy;2;Which are the transitions of this automaton?;There is no transition between q0 and q0.;[];0.2;9;False;{'user_input': 'Which are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.2, 0.0, 1.0]
Relevancy;2;Can you tell me what the transitions of this automaton are?;There is no transition between q0 and q0.;[];0.2;10;False;{'user_input': 'Can you tell me what the transitions of this automaton are?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.2, 0.0, 0.9]
Relevancy;2;what is this with input symbol ?;Could you be more specific?;[];0.2;11;False;{'user_input': 'what is this with input symbol ?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 0.9]
Relevancy;2;Can you give me a practical exercise on this finite state automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;12;False;{'user_input': 'Can you give me a practical exercise on this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': '?', 'transitions': [], 'states': '?'}};[0.4, 0.3, 0.5, 1.0]
Relevancy;3;Is q0 the only final state or are there other accepting states?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;1;False;{'user_input': 'Is q0 the only final state or are there other accepting states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.0, 0.2, 0.0, 0.8]
Relevancy;3;can you tell me something about this?;The state q0 exists.;['simbolo-q0'];0.3;2;False;{'user_input': 'can you tell me something about this?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {}};[0.2, 0.3, 0.2, 0.9]
Relevancy;3;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;3;What is the language accepted by this automaton starting and ending in state q0?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the language accepted by this automaton starting and ending in state q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;for which input strings does this automaton define its language?;Could you be more specific?;[];0.1;4;False;{'user_input': 'for which input strings does this automaton define its language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;hello, could you help me with the language recognized by this finite state automaton for a given input?;Could you be more specific?;[];0.2;5;False;{'user_input': 'hello, could you help me with the language recognized by this finite state automaton for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;Can you tell me what language is recognized by this finite state automaton for an input string?;Could you be more specific?;[];0.1;6;False;{'user_input': 'Can you tell me what language is recognized by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Can you tell me what language is recognized by this finite state automaton for an input like 11000?;Could you be more specific?;[];0.1;7;False;{'user_input': 'Can you tell me what language is recognized by this finite state automaton for an input like 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the type of language (in terms of accepted pattern) recognized by this finite state automaton?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the type of language (in terms of accepted pattern) recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;for which input strings does this automaton define a language?;Could you be more specific?;[];0.1;11;False;{'user_input': 'for which input strings does this automaton define a language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;12;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;hello, could you help me understand the language recognized by this automaton for a given input?;Could you be more specific?;[];0.3;13;False;{'user_input': 'hello, could you help me understand the language recognized by this automaton for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;3;What is the language accepted by this automaton for a given input string?;Could you be more specific?;[];0.2;14;False;{'user_input': 'What is the language accepted by this automaton for a given input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;What language does this automaton recognize over the alphabet {0,1}?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What language does this automaton recognize over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What is the language recognized by this automaton over the alphabet {0,1}?;Could you be more specific?;[];0.1;2;False;{'user_input': 'What is the language recognized by this automaton over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the language of this automaton over the alphabet {0,1}?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the language of this automaton over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;thanks, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.1;5;False;{'user_input': 'thanks, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;I accept the turn: what is the alphabet of this automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'I accept the turn: what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is this with input symbol 0?;Could you be more specific?;[];0.2;7;False;{'user_input': 'what is this with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '0'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;what are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;7;False;{'user_input': 'what are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;The automaton’s alphabet is not defined here, can you tell me what symbols belong to its alphabet?;Could you be more specific?;[];0.1;9;False;{'user_input': 'The automaton’s alphabet is not defined here, can you tell me what symbols belong to its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.1;10;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;11;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;12;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;13;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;14;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;Is this automaton deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;1;False;{'user_input': 'Is this automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'automatonType'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;5;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;1;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;"thank you for the explanation about this automaton; could you please tell me what type of automaton it is for the given input?";The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;1;False;"{'user_input': 'thank you for the explanation about this automaton; could you please tell me what type of automaton it is for the given input?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'thank you for the explanation about this automaton'}}";[0.2, 0.4, 0.3, 1.0]
Relevancy;5;what type of automaton processes the input string 11000 in this transition diagram?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;1;False;{'user_input': 'what type of automaton processes the input string 11000 in this transition diagram?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.2, 0.4, 0.3, 1.0]
Relevancy;5;Hi, referring to this automaton, what is the type of automaton if I give it the input 11000?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;1;False;{'user_input': 'Hi, referring to this automaton, what is the type of automaton if I give it the input 11000?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.2, 0.4, 0.3, 1.0]
Relevancy;5;Given this automaton, what type of input pattern does it accept?;Could you be more specific?;[];0.1;2;False;{'user_input': 'Given this automaton, what type of input pattern does it accept?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'patternType'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this automaton for the input pattern type?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the language accepted by this automaton for the input pattern type?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': 'input'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the input alphabet of this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the input alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;thank you! could you please tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.1;5;False;{'user_input': 'thank you! could you please tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;10;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;i meant to ask about the alphabet of this automaton, could you tell me what the alphabet is?;Could you be more specific?;[];0.1;11;False;{'user_input': 'i meant to ask about the alphabet of this automaton, could you tell me what the alphabet is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.1, 0.1, 0.1, 1.0]
Correctness;1;Is it possible to go from q2 to q4 in this automaton?;There is no transition between q2 and q4.;[];0.2;1;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
Correctness;1;what is the graphical representation of the transition structure of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;1;False;{'user_input': 'what is the graphical representation of the transition structure of this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.4, 0.6, 0.4, 1.0]
Correctness;1;What is the language accepted by the automaton if I add a transition from q2 to q4 with an unknown input symbol?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;2;False;{'user_input': 'What is the language accepted by the automaton if I add a transition from q2 to q4 with an unknown input symbol?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.2, 0.6, 0.3, 1.0]
Correctness;1;can you tell me what the transition from q2 to q4 is, that is, which input symbol labels the transition (q2, ?, q4)?;the transition is not defined.;[];1.0;2;False;{'user_input': 'can you tell me what the transition from q2 to q4 is, that is, which input symbol labels the transition (q2, ?, q4)?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', 'q4']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;what is the value of the transition from this to that?;There is no transition between q4 and q2.;[];1.0;2;False;{'user_input': 'what is the value of the transition from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Correctness;1;what is the symbol of the transition from this to that in the language recognized by this automaton?;There is no transition between q4 and q2.;[];1.0;2;False;{'user_input': 'what is the symbol of the transition from this to that in the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Correctness;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;what is the label of the transition that goes from this to that?;The transition from q1 to q2 has value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'what is the label of the transition that goes from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1', 'q2']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;Can you list the states q1 and q2 of this automaton for me?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.5;0;False;{'user_input': 'Can you list the states q1 and q2 of this automaton for me?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q1'}};[0.2, 0.3, 0.5, 0.4]
Correctness;2;set the current question to focus on this.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.4;0;False;{'user_input': 'set the current question to focus on this.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'states': '?'}};[0.6, 0.7, 0.4, 0.9]
Correctness;2;Can you tell me information about the state q1?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;1;False;{'user_input': 'Can you tell me information about the state q1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q1'}};[0.2, 0.3, 0.3, 0.4]
Correctness;2;can you describe all the transitions that start from this?;The state q1 exists.;['simbolo-q1'];0.1;2;False;{'user_input': 'can you describe all the transitions that start from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}};[0.1, 0.2, 0.1, 0.3]
Correctness;2;Does this automaton contain the transition from q1 to q2 with input 1?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;2;False;{'user_input': 'Does this automaton contain the transition from q1 to q2 with input 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q1', 'q2', '1']]}};[1.0, 1.0, 1.0, 1.0]
