METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;5;What is the pattern type of the automaton’s states in this finite state machine?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the pattern type of the automaton’s states in this finite state machine?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what type of pattern does this automaton follow?;Could you be more specific?;[];0.1;11;False;{'user_input': 'what type of pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;5;what type of pattern does this automaton recognize?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what type of pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What type of pattern does this automaton follow?;Could you be more specific?;[];0.1;13;False;{'user_input': 'What type of pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;Is it possible to go from q2 to q4 in the automaton you are showing?;there is no transition between q2 and q4.;[];0.6;0;False;{'user_input': 'Is it possible to go from q2 to q4 in the automaton you are showing?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 0.9]
Relevancy;1;What is the label of the transition that goes from state q2 to state q4 in this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q2 to state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;hi again! could you please tell me what the transition from this to that is?;the transition is not defined.;[];0.2;1;False;{'user_input': 'hi again! could you please tell me what the transition from this to that is?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {}};[0.2, 0.2, 0.2, 0.9]
Relevancy;1;what is the language accepted by the automaton between states q4 and q2?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the language accepted by the automaton between states q4 and q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n', 'o', 'p', 'q', 'r', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z'], 'transitions': [['q4', 'q2', '?']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;in the automaton shown, what is the symbol of the transition that goes from that to this, assuming the alphabet is all the letters from a to z?;the transition is not defined.;[];0.95;2;False;{'user_input': 'in the automaton shown, what is the symbol of the transition that goes from that to this, assuming the alphabet is all the letters from a to z?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'alphabet': 'abcdefghijklmnopqrstuvwxyz'}};[0.9, 0.9, 0.9, 1.0]
Relevancy;1;in this automaton, how many final states does the recognized language have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;3;False;{'user_input': 'in this automaton, how many final states does the recognized language have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.3]
Relevancy;1;What is the language recognized by the automaton over the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z} if there is a transition from state q4 to state q2 with an unknown symbol?;Could you be more specific?;[];0.2;4;False;{'user_input': 'What is the language recognized by the automaton over the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z} if there is a transition from state q4 to state q2 with an unknown symbol?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;The language accepted by this automaton, over the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}, is the set of all strings whose transition from q4 to q2 has an unknown label, i.e. the transition (q4, ?, q2).;Could you be more specific?;[];0.1;5;False;{'user_input': 'The language accepted by this automaton, over the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}, is the set of all strings whose transition from q4 to q2 has an unknown label, i.e. the transition (q4, ?, q2).', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '{a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}', 'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;can you tell me what the transitions of this automaton are, given the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z} and an unknown input string?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.5;5;False;{'user_input': 'can you tell me what the transitions of this automaton are, given the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z} and an unknown input string?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.4, 0.5, 0.4, 0.9]
Relevancy;1;thank you, based on the english alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}, could you please tell me what language this finite state automaton recognizes?;Could you be more specific?;[];0.1;6;False;{'user_input': 'thank you, based on the english alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}, could you please tell me what language this finite state automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '{a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the language recognized by this finite state automaton when it is represented graphically as a triangle?;Could you be more specific?;[];0.2;7;False;{'user_input': 'What is the language recognized by this finite state automaton when it is represented graphically as a triangle?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;What is the language recognized by this automaton over the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What is the language recognized by this automaton over the alphabet {a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '{a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z}'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the language accepted by this automaton if the only final state is q3?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the language accepted by this automaton if the only final state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'initialState': 'q0', 'finalStates': ['q3']}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the language accepted by the automaton with initial state q0 and final state q3, and what is its alphabet?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the language accepted by the automaton with initial state q0 and final state q3, and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'finalStates': 'q3', 'initialState': 'q0'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What are the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;10;False;{'user_input': 'What are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the value of the transition from q1 to q2 in this diagram?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2 in this diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the label of this?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;1;False;{'user_input': 'what is the label of this?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'state': '?'}};[0.2, 0.3, 0.2, 0.9]
Relevancy;2;is the current state of this non-deterministic automaton q0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'is the current state of this non-deterministic automaton q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.1, 0.2, 0.2, 0.3]
Relevancy;2;goodbye, i’m leaving the automaton in this.;The state q0 exists.;['simbolo-q0'];0.2;3;False;{'user_input': 'goodbye, i’m leaving the automaton in this.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'N': 'N', 'a': 'a', 'n': 'n'}};[0.2, 0.2, 0.2, 0.8]
Relevancy;2;Can you tell me which states are included in this automaton, starting from q0?;The state q0 exists.;['simbolo-q0'];0.3;4;False;{'user_input': 'Can you tell me which states are included in this automaton, starting from q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Relevancy;2;could you explain the theoretical role of this in this finite state automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.6;4;False;{'user_input': 'could you explain the theoretical role of this in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {}};[0.4, 0.6, 0.4, 1.0]
Relevancy;2;can you explain the pattern that involves this in this automaton?;Could you be more specific?;[];0.2;5;False;{'user_input': 'can you explain the pattern that involves this in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;Show me a pattern with 2 transitions in this finite state automaton.;Could you be more specific?;[];0.1;6;False;{'user_input': 'Show me a pattern with 2 transitions in this finite state automaton.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '2'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What are the transitions that start from state Q1?;the transition is not defined.;[];0.2;7;False;{'user_input': 'What are the transitions that start from state Q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;2;can you explain, from a theoretical point of view, what pattern of length 2 this automaton recognizes?;Could you be more specific?;[];0.1;8;False;{'user_input': 'can you explain, from a theoretical point of view, what pattern of length 2 this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '2'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Show me a transition pattern of length 2 in this automaton.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.3;9;False;{'user_input': 'Show me a transition pattern of length 2 in this automaton.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.3, 0.5, 0.2]
Relevancy;2;can you explain, from a theoretical point of view, what pattern of length 2 this automaton recognizes?;Could you be more specific?;[];0.2;10;False;{'user_input': 'can you explain, from a theoretical point of view, what pattern of length 2 this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '2'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;2;what is the language accepted by this automaton for input strings of length 2?;Could you be more specific?;[];0.1;11;False;{'user_input': 'what is the language accepted by this automaton for input strings of length 2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '2'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What language does the automaton recognize for the input string 2?;Could you be more specific?;[];0.2;12;False;{'user_input': 'What language does the automaton recognize for the input string 2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '2'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Can you tell me whether the automaton accepts the input string 2?;Could you be more specific?;[];0.1;13;False;{'user_input': 'Can you tell me whether the automaton accepts the input string 2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '2'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Does this automaton accept the input string 11000 starting from q0?;Could you be more specific?;[];0.1;1;False;{'user_input': 'Does this automaton accept the input string 11000 starting from q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;I meant to say: given the automaton shown, can you suggest what language it recognizes for the input 11000?;Could you be more specific?;[];0.2;2;False;{'user_input': 'I meant to say: given the automaton shown, can you suggest what language it recognizes for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;what is the language recognized by this automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language accepted by this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;For which input strings does this automaton accept the language?;Could you be more specific?;[];0.1;5;False;{'user_input': 'For which input strings does this automaton accept the language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What input strings does this automaton accept?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton if it has 2 final states?;Could you be more specific?;[];0.1;7;False;{'user_input': 'What is the language accepted by this automaton if it has 2 final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '2'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;Before I leave, in this language exercise about finite state automata, remember that this machine actually has 2 final states.;The final state is q0.;['simbolo-q0'];0.4;7;False;{'user_input': 'Before I leave, in this language exercise about finite state automata, remember that this machine actually has 2 final states.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': ['?']}};[0.0, 0.4, 0.0, 0.4]
Relevancy;3;In this automaton, can you tell me what pattern is recognized when there are exactly 2 final states?;Could you be more specific?;[];0.2;8;False;{'user_input': 'In this automaton, can you tell me what pattern is recognized when there are exactly 2 final states?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': 'twoFinalStates'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;how many final states does the language of this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;9;False;{'user_input': 'how many final states does the language of this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;3;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;10;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.3, 0.0, 0.2]
Relevancy;3;set the question about the language of this automaton, specifying that the number of final states is 2.;Could you be more specific?;[];0.1;11;False;{'user_input': 'set the question about the language of this automaton, specifying that the number of final states is 2.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '2'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;what is the language accepted by this finite automaton?;Could you be more specific?;[];0.1;12;False;{'user_input': 'what is the language accepted by this finite automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this finite state automaton for any possible input string?;Could you be more specific?;[];0.1;13;False;{'user_input': 'What is the language accepted by this finite state automaton for any possible input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input string “?”?;Could you be more specific?;[];0.2;14;False;{'user_input': 'What is the language accepted by this automaton for the input string “?”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.4, 0.2, 1.0]
Relevancy;4;Why is q0 both the initial state and a final state in this automaton?;there is no transition between q0 and q0.;[];0.1;1;False;{'user_input': 'Why is q0 both the initial state and a final state in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the label of the transition that goes from q0 back to q0?;there is no transition between q0 and q0.;[];1.0;1;False;{'user_input': 'what is the label of the transition that goes from q0 back to q0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;4;what is the transition from this to state q0?;the transition is not defined.;[];0.2;2;False;{'user_input': 'what is the transition from this to state q0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0'], 'transitions': [['?', 'q0', '?']]}, '_raw_frame': {'transitions': [['?', 'q0', '?']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;4;hi, could you please tell me what the transition from q0 to q0 is?;there is no transition between q0 and q0.;[];1.0;2;False;{'user_input': 'hi, could you please tell me what the transition from q0 to q0 is?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;4;Before we say goodbye, could you please tell me what the transition is from q0 to q0?;there is no transition between q0 and q0.;[];1.0;2;False;{'user_input': 'Before we say goodbye, could you please tell me what the transition is from q0 to q0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;4;"no, the transition from q0 to q0 is not labeled correctly; what should be the symbol on that transition?";there is no transition between q0 and q0.;[];0.2;3;False;"{'user_input': 'no, the transition from q0 to q0 is not labeled correctly; what should be the symbol on that transition?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}}";[0.0, 0.2, 0.0, 1.0]
Relevancy;5;What kind of language does this finite state machine recognize, regular or something else?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What kind of language does this finite state machine recognize, regular or something else?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the input that this automaton accepts?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the input that this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the input of this automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;I would like to correct myself: based on this automaton, what is the language it recognizes for the input string?;Could you be more specific?;[];0.1;4;False;{'user_input': 'I would like to correct myself: based on this automaton, what is the language it recognizes for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;i meant: what is the language recognized by this automaton for the input string?;Could you be more specific?;[];0.1;5;False;{'user_input': 'i meant: what is the language recognized by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'automaton': '?', 'language': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;5;Can you check whether the language recognized by this automaton for the input 11000 is correct?;Could you be more specific?;[];0.1;6;False;{'user_input': 'Can you check whether the language recognized by this automaton for the input 11000 is correct?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;5;how many states does this automaton have?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;6;False;{'user_input': 'how many states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;the string 11000 is not in the language recognized by this automaton.;Could you be more specific?;[];0.1;7;False;{'user_input': 'the string 11000 is not in the language recognized by this automaton.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this automaton if the final states are Q1 and Q2?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What is the language accepted by this automaton if the final states are Q1 and Q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'Q1'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;Which transitions in the automaton lead to the final state Q1?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;9;False;{'user_input': 'Which transitions in the automaton lead to the final state Q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.2, 0.0, 0.2]
Relevancy;5;what is the language accepted by the automaton if the only final state is q1?;Could you be more specific?;[];0.1;10;False;{'user_input': 'what is the language accepted by the automaton if the only final state is q1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q1'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;for this automaton, which initial states correspond to the accepted language: q1 and q2?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;11;False;{'user_input': 'for this automaton, which initial states correspond to the accepted language: q1 and q2?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'q1'}};[0.1, 0.2, 0.2, 0.9]
Relevancy;5;What is the language accepted by the automaton if the only final state is q1?;Could you be more specific?;[];0.1;12;False;{'user_input': 'What is the language accepted by the automaton if the only final state is q1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q1'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;"no, the language accepted by this automaton does not have q1 as a final state; the only final state is q0.";Could you be more specific?;[];0.1;13;False;"{'user_input': 'no, the language accepted by this automaton does not have q1 as a final state; the only final state is q0.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}}";[0.1, 0.1, 0.1, 1.0]
Relevancy;5;Which states are final in the language of this automaton?;The final state is q0.;['simbolo-q0'];1.0;13;False;{'user_input': 'Which states are final in the language of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;Is there any transition that goes directly from q2 to q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is there any transition that goes directly from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
