METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Relevancy;1;Which transitions start from state q2 in this automaton?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.2;6;False;{'user_input': 'Which transitions start from state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;what is the transition that starts from this?;There is no transition between q2 and q0.;[];[0.0, 0.0, 0.0, 1.0];0.0;7;False;{'user_input': 'what is the transition that starts from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'transitions': []}};[0.0, 0.0, 0.0, 1.0]
Relevancy;1;which of the two states q1 and q2 is the initial state of the automaton?;It is not the initial state.;[];[0.0, 0.2, 0.0, 1.0];0.2;8;False;{'user_input': 'which of the two states q1 and q2 is the initial state of the automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q1'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;What is the pattern that involves the state q2 in this automaton?;Could you be more specific?;[];[0.0, 0.2, 0.0, 1.0];0.2;9;False;{'user_input': 'What is the pattern that involves the state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;what are the transitions that start from this?;There is no transition between q2 and q0.;[];[0.0, 0.0, 0.0, 0.9];0.1;10;False;{'user_input': 'what are the transitions that start from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'transitions': []}};[0.0, 0.0, 0.0, 0.9]
Relevancy;1;How many final states does this automaton have?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.3];0.2;11;True;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.3]
Relevancy;1;What are the transitions of the automaton if the alphabet is [“2”, “4”]?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.0, 0.2, 0.0, 0.2];0.4;11;False;{'user_input': 'What are the transitions of the automaton if the alphabet is [“2”, “4”]?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '2'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;2;What is the symbol on the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the symbol on the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the symbol of the transition from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the symbol of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;Before we say goodbye, could you tell me what the symbol is on the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Before we say goodbye, could you tell me what the symbol is on the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;1;False;{'user_input': 'what is this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the label of the transition from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'What is the label of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the language of the automaton for this?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;2;False;{'user_input': 'what is the language of the automaton for this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'automatonType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;"The transition label between q1 and q2 is wrong for the language of this automaton; what should it be instead of “?”?";The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[0.0, 0.9, 0.0, 0.9];0.9;2;False;"{'user_input': 'The transition label between q1 and q2 is wrong for the language of this automaton; what should it be instead of “?”?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}";[0.0, 0.9, 0.0, 0.9]
Relevancy;2;What is the language recognized by the transition from state q1 to state q2?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'What is the language recognized by the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language accepted by the automaton if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'what is the language accepted by the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the pattern type of the language recognized by this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'what is the pattern type of the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What input pattern makes this automaton produce the denied output?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;6;False;{'user_input': 'What input pattern makes this automaton produce the denied output?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;Does this automaton accept all strings that contain the pattern 11000 at least once?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'Does this automaton accept all strings that contain the pattern 11000 at least once?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'pattern': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the language accepted by this automaton for the input pattern 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'What is the language accepted by this automaton for the input pattern 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;for this automaton, what is the language it recognizes if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'for this automaton, what is the language it recognizes if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;"I’m done asking questions about the language of this automaton; could you please confirm that the initial state is q3 so I can finish my practical exercise?";It is not the initial state.;[];[1.0, 1.0, 1.0, 1.0];1.0;9;False;"{'user_input': 'I’m done asking questions about the language of this automaton; could you please confirm that the initial state is q3 so I can finish my practical exercise?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}";[1.0, 1.0, 1.0, 1.0]
Relevancy;3;Is q0 the only final state or are there other accepting states?;The state q0 exists.;['simbolo-q0'];[0.0, 0.1, 0.0, 0.2];0.1;1;False;{'user_input': 'Is q0 the only final state or are there other accepting states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
Relevancy;3;can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.4;1;False;{'user_input': 'can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Relevancy;3;Can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.9];0.4;1;False;{'user_input': 'Can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
Relevancy;3;the automaton has 5 states: q0, q1, q2, q3 and q4.;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.6, 0.7, 0.6, 1.0];0.8;1;True;{'user_input': 'the automaton has 5 states: q0, q1, q2, q3 and q4.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateNames': 'q0'}};[0.6, 0.7, 0.6, 1.0]
Relevancy;3;can you tell me which state the automaton ends in if the input is rejected (output denied)?;The state q0 exists.;['simbolo-q0'];[0.1, 0.2, 0.1, 0.8];0.1;2;False;{'user_input': 'can you tell me which state the automaton ends in if the input is rejected (output denied)?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.2, 0.1, 0.8]
Relevancy;3;Can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.4;2;False;{'user_input': 'Can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Relevancy;3;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.6];0.3;3;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.6]
Relevancy;3;for the input string `11000`, what is the final state reached by the automaton and is the output accepted or denied?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;3;False;{'user_input': 'for the input string `11000`, what is the final state reached by the automaton and is the output accepted or denied?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?', 'output': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;3;what is the graphical representation of the current state in this automaton?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.1];0.2;4;True;{'user_input': 'what is the graphical representation of the current state in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.1, 0.2, 0.2, 0.1]
Relevancy;3;How many states and transitions does this automaton have if it contains exactly 7 transitions?;The automaton has 5 states and 5 transitions.;[];[0.0, 0.9, 0.0, 1.0];0.9;4;False;{'user_input': 'How many states and transitions does this automaton have if it contains exactly 7 transitions?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?', 'numberOfTransitions': '?'}};[0.0, 0.9, 0.0, 1.0]
Correctness;4;What language does this automaton recognize over the alphabet {0,1}?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'What language does this automaton recognize over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the pattern recognized by this automaton over the alphabet {0}, and can you explain how the sequence of 0s is processed?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;2;False;{'user_input': 'What is the pattern recognized by this automaton over the alphabet {0}, and can you explain how the sequence of 0s is processed?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '{0}', 'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;From which state does the pattern of this automaton start?;The initial state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;2;False;{'user_input': 'From which state does the pattern of this automaton start?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;4;for the automaton shown, using the alphabet {0}, what is the output of the automaton when the input is 0?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.1];0.0;3;True;{'user_input': 'for the automaton shown, using the alphabet {0}, what is the output of the automaton when the input is 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0']}};[0.0, 0.2, 0.0, 0.1]
Correctness;4;The automaton’s alphabet contains only the symbol 0.;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;4;False;{'user_input': 'The automaton’s alphabet contains only the symbol 0.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0']}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;4;Which state in this automaton has no outgoing transitions?;The state q0 exists.;['simbolo-q0'];[0.0, 0.1, 0.0, 0.2];0.0;6;False;{'user_input': 'Which state in this automaton has no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
Correctness;4;how many states does this automaton have?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;6;False;{'user_input': 'how many states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;4;what are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.9];0.2;7;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
Correctness;4;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.4];0.2;8;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.4]
Correctness;4;"i think the description of the states in this automaton is wrong; can you tell me what the states are?";The state q0 exists.;['simbolo-q0'];[0.1, 0.2, 0.2, 0.3];0.2;9;False;"{'user_input': 'i think the description of the states in this automaton is wrong; can you tell me what the states are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}";[0.1, 0.2, 0.2, 0.3]
Correctness;4;Ok, I accept the turn and I want to know the states of this automaton: what are its states?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.2;10;False;{'user_input': 'Ok, I accept the turn and I want to know the states of this automaton: what are its states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Correctness;5;If I input 11000 starting from q0, will the string be accepted or rejected?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'If I input 11000 starting from q0, will the string be accepted or rejected?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;what is the language accepted by this automaton if it has 5 final states?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;2;False;{'user_input': 'what is the language accepted by this automaton if it has 5 final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '5'}};[0.1, 0.2, 0.1, 1.0]
Correctness;5;Can you run this automaton on the input 11000 and tell me the result?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.7, 0.5, 1.0];0.3;3;False;{'user_input': 'Can you run this automaton on the input 11000 and tell me the result?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.4, 0.7, 0.5, 1.0]
Correctness;5;Hi, can you help me with the language recognized by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;4;False;{'user_input': 'Hi, can you help me with the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;is the language recognized by this automaton the set of all strings whose processing ends with the output denied?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;5;False;{'user_input': 'is the language recognized by this automaton the set of all strings whose processing ends with the output denied?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Correctness;5;what is the language recognized by this automaton for any input that does not match the pattern 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'what is the language recognized by this automaton for any input that does not match the pattern 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;in this automaton, what is the language recognized when there are exactly 5 states?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;7;False;{'user_input': 'in this automaton, what is the language recognized when there are exactly 5 states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '5'}};[0.1, 0.2, 0.1, 1.0]
Correctness;5;In this automaton, how many states does the language require?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;7;False;{'user_input': 'In this automaton, how many states does the language require?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;Given this automaton, what happens if we give it the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;8;False;{'user_input': 'Given this automaton, what happens if we give it the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Correctness;5;What is the language accepted by the automaton if the only final state is Q3?;The final state is q0.;['simbolo-q0'];[0.0, 0.1, 0.0, 0.2];0.0;9;False;{'user_input': 'What is the language accepted by the automaton if the only final state is Q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'Q3'}};[0.0, 0.1, 0.0, 0.2]
Correctness;5;thanks, the final state is q3.;The final state is q0.;['simbolo-q0'];[0.0, 1.0, 0.0, 1.0];1.0;9;False;{'user_input': 'thanks, the final state is q3.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'finalStates': 'q3'}};[0.0, 1.0, 0.0, 1.0]
Correctness;5;In this automaton, is Q3 one of the final states?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;9;False;{'user_input': 'In this automaton, is Q3 one of the final states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'Q3'}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;9;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Correctness;5;is q3 a final state of this automaton?;The state q0 exists.;['simbolo-q0'];[0.0, 0.1, 0.0, 0.2];0.0;10;False;{'user_input': 'is q3 a final state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': 'q3'}};[0.0, 0.1, 0.0, 0.2]
Correctness;5;what is the output of this automaton for a given input string?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;11;False;{'user_input': 'what is the output of this automaton for a given input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.1, 0.2, 0.1, 1.0]
VisualRelevancy;1;Is it possible to go from q2 directly to q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is it possible to go from q2 directly to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;What is the transition from state q2 to state q4?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the transition from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;What is the symbol of the transition from state q2 to state q4 in this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.4, 0.2, 1.0];1.0;0;False;{'user_input': 'What is the symbol of the transition from state q2 to state q4 in this automaton?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.1, 0.4, 0.2, 1.0]
VisualRelevancy;1;Explain the language recognized by this automaton.;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'Explain the language recognized by this automaton.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;1;What are the transitions of this automaton for an input string?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the transitions of this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
VisualRelevancy;1;can you tell me which states are present in this finite state automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.9;0;False;{'user_input': 'can you tell me which states are present in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
VisualRelevancy;1;Can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.8];0.9;0;False;{'user_input': 'Can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
VisualRelevancy;1;what are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.9];0.9;0;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
VisualRelevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];1.0;0;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
VisualRelevancy;1;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.4];0.8;0;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.4]
VisualRelevancy;1;which are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.8];0.8;0;False;{'user_input': 'which are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.8]
VisualRelevancy;1;does there exist a state in this automaton that appears more than once in the accepted input patterns?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.8];0.9;0;True;{'user_input': 'does there exist a state in this automaton that appears more than once in the accepted input patterns?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'stateRedundancy': '?'}};[0.0, 0.2, 0.0, 0.8]
