METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;5;can you tell me what language is recognized by this automaton for an input string?;Could you be more specific?;[];0.0;13;False;{'user_input': 'can you tell me what language is recognized by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the language recognized by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the language recognized by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Is it possible to go from q2 to q4 in this automaton?;There is no transition between q2 and q4.;[];0.9;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.9, 0.9, 0.9, 1.0]
Relevancy;1;what is the optimal spatial representation of the transitions in this automaton?;Could you be more specific?;[];0.1;1;False;{'user_input': 'what is the optimal spatial representation of the transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;what type of pattern does this automaton follow?;Could you be more specific?;[];0.2;2;False;{'user_input': 'what type of pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;what type of pattern does this finite state automaton recognize?;Could you be more specific?;[];0.2;3;False;{'user_input': 'what type of pattern does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;before i go, could you tell me what type of pattern this automaton recognizes?;Could you be more specific?;[];0.1;4;False;{'user_input': 'before i go, could you tell me what type of pattern this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;Hi, could you explain what pattern type this finite state automaton follows?;Could you be more specific?;[];0.2;5;False;{'user_input': 'Hi, could you explain what pattern type this finite state automaton follows?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;"i think i got the pattern type of this automaton wrong before; can you tell me what pattern type it follows?";MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.2;6;True;"{'user_input': 'i think i got the pattern type of this automaton wrong before; can you tell me what pattern type it follows?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}}";[0.1, 0.2, 0.2, 1.0]
Relevancy;1;i would like to correct myself: could you tell me what type of pattern this finite state automaton represents?;Could you be more specific?;[];0.2;7;False;{'user_input': 'i would like to correct myself: could you tell me what type of pattern this finite state automaton represents?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;what is the pattern type of this finite state automaton?;Could you be more specific?;[];0.2;8;False;{'user_input': 'what is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;what pattern does this finite automaton recognize?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what pattern does this finite automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the optimal spatial representation of this automaton’s pattern?;Could you be more specific?;[];0.2;10;False;{'user_input': 'What is the optimal spatial representation of this automaton’s pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;Ok, I accept the turn: what kind of pattern does this automaton recognize?;Could you be more specific?;[];0.1;11;False;{'user_input': 'Ok, I accept the turn: what kind of pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;what pattern of 1s and 0s does this automaton recognize?;Could you be more specific?;[];0.1;12;False;{'user_input': 'what pattern of 1s and 0s does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the pattern type of this automaton?;Could you be more specific?;[];0.1;13;False;{'user_input': 'What is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what type of pattern does this automaton follow?;Could you be more specific?;[];0.2;14;False;{'user_input': 'what type of pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;"I meant to say that the transition from q1 to q2 should be labeled with 1, not with ?; can you correct this transition?";The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;"{'user_input': 'I meant to say that the transition from q1 to q2 should be labeled with 1, not with ?; can you correct this transition?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '1']]}}";[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is this with input symbol 1?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;1;False;{'user_input': 'what is this with input symbol 1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '1'}};[0.1, 0.2, 0.2, 0.8]
Relevancy;2;what is the output of this automaton, accepted or denied, for the input string 11000 starting from this?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the output of this automaton, accepted or denied, for the input string 11000 starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the language accepted by the automaton starting from state q0?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.3;3;True;{'user_input': 'What is the language accepted by the automaton starting from state q0?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.1, 0.3, 0.2, 1.0]
Relevancy;2;in this automaton, what is the language accepted if there are 5 final states?;Could you be more specific?;[];0.2;4;False;{'user_input': 'in this automaton, what is the language accepted if there are 5 final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '5'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;what information can you give me about this in this automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what information can you give me about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;2;what information can you give me about this in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.5;5;False;{'user_input': 'what information can you give me about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'state': '?'}};[0.4, 0.5, 0.3, 0.9]
Relevancy;2;What is the language accepted by the automaton starting from state q0?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What is the language accepted by the automaton starting from state q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language recognized by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];0.1;7;False;{'user_input': 'what is the language recognized by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What are the transitions of this automaton for an input string?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;7;False;{'user_input': 'What are the transitions of this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the language recognized by this automaton, in particular what kind of pattern does it accept?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the language recognized by this automaton, in particular what kind of pattern does it accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'languageType': 'propositional', 'pattern': 'regex'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the alphabet of the language recognized by this automaton, expressed as a propositional regex?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the alphabet of the language recognized by this automaton, expressed as a propositional regex?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the anti-clockwise pattern of the alphabet in this automaton?;Could you be more specific?;[];0.2;10;False;{'user_input': 'What is the anti-clockwise pattern of the alphabet in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;11;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];0.1;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Given the automaton shown, what happens if we give it the input string 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.7;1;False;{'user_input': 'Given the automaton shown, what happens if we give it the input string 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.4, 0.7, 0.5, 1.0]
Relevancy;3;What is the language recognized by this automaton for the input string 11000?;Could you be more specific?;[];0.1;2;False;{'user_input': 'What is the language recognized by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;on the automaton shown, what is the language accepted when the input is 11000?;Could you be more specific?;[];0.1;3;False;{'user_input': 'on the automaton shown, what is the language accepted when the input is 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Can you tell me what pattern the automaton recognizes for the input 11000?;Could you be more specific?;[];0.1;4;False;{'user_input': 'Can you tell me what pattern the automaton recognizes for the input 11000?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what type of pattern does this automaton recognize?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what type of pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;i think i said the wrong pattern type before, can you tell me what the pattern type of this automaton is?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.2;6;True;{'user_input': 'i think i said the wrong pattern type before, can you tell me what the pattern type of this automaton is?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.2, 1.0]
Relevancy;3;Hi again! Could you tell me what pattern type this automaton follows?;Could you be more specific?;[];0.3;7;False;{'user_input': 'Hi again! Could you tell me what pattern type this automaton follows?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;3;which are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;7;False;{'user_input': 'which are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;3;What type of pattern does this finite state automaton recognize?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What type of pattern does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the pattern type of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'What is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;from this, what is the pattern of transitions in this automaton?;The state q3 exists.;['simbolo-q3'];0.1;10;False;{'user_input': 'from this, what is the pattern of transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'transitions': []}};[0.0, 0.1, 0.0, 0.2]
Relevancy;3;ok, i accept the transition that starts from this.;The state q3 exists.;['simbolo-q3'];0.9;10;False;{'user_input': 'ok, i accept the transition that starts from this.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Relevancy;3;The transition from state q3 is a 0-labeled edge that goes to state q4.;The transition between q3 and q4 is with value 0.;['simbolo-q3-q4'];1.0;10;False;{'user_input': 'The transition from state q3 is a 0-labeled edge that goes to state q4.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', 'q4', '0']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;3;can you list all the information you know about this in this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.5;10;True;{'user_input': 'can you list all the information you know about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {}};[0.4, 0.5, 0.3, 1.0]
Relevancy;4;Why is q0 both an initial state and a final state in this finite state machine?;The final state is q0.;['simbolo-q0'];0.2;1;False;{'user_input': 'Why is q0 both an initial state and a final state in this finite state machine?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'q0', 'finalStates': 'q0'}};[0.1, 0.2, 0.1, 0.8]
Relevancy;4;is q0 both the initial state and the final state of this automaton?;The initial state is q0.;['simbolo-q0'];0.6;1;False;{'user_input': 'is q0 both the initial state and the final state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'initialState': 'q0', 'finalStates': ['q0']}};[0.3, 0.6, 0.3, 0.9]
Relevancy;4;No, the initial state is not q0 and the final state is not q0 in this automaton.;The initial state is q0.;['simbolo-q0'];0.9;1;False;{'user_input': 'No, the initial state is not q0 and the final state is not q0 in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': 'q0'}};[0.5, 0.9, 0.5, 0.9]
Relevancy;4;What is the graphical representation of the current state in this finite state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'What is the graphical representation of the current state in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.1, 0.2, 0.2, 0.2]
Relevancy;4;the final states of this automaton are q1 and q2.;The final state is q0.;['simbolo-q0'];0.9;2;False;{'user_input': 'the final states of this automaton are q1 and q2.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q1'}};[0.0, 0.9, 0.0, 0.9]
Relevancy;4;let me correct myself about the states of this automaton: since q0 is both the initial and the final state in the graphical representation, could you confirm what the graphic representation of this automaton is?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.5;2;True;{'user_input': 'let me correct myself about the states of this automaton: since q0 is both the initial and the final state in the graphical representation, could you confirm what the graphic representation of this automaton is?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.4, 0.5, 0.4, 1.0]
Relevancy;4;can you show me the graphical representation of this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.4;2;True;{'user_input': 'can you show me the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.3, 0.4, 0.3, 1.0]
Relevancy;4;There are 2 final states in this automaton.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;3;False;{'user_input': 'There are 2 final states in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '2'}};[0.0, 0.3, 0.0, 0.9]
Relevancy;4;What is the graphic representation of the state in this finite state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.5;3;False;{'user_input': 'What is the graphic representation of the state in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.4, 0.5, 0.4, 0.9]
Relevancy;5;How can I know whether this automaton is deterministic or not from the diagram?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.2;1;True;{'user_input': 'How can I know whether this automaton is deterministic or not from the diagram?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;What is the graphical representation of this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.3;2;True;{'user_input': 'What is the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;5;what is the graphical representation of this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.4;2;True;{'user_input': 'what is the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.3, 0.4, 0.3, 1.0]
Relevancy;5;What is the transition from state Q1 to state Q2 with input symbol 0 in this automaton?;the transition is not defined.;[];1.0;2;False;{'user_input': 'What is the transition from state Q1 to state Q2 with input symbol 0 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q1', 'Q2', '0']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;What is the graphical representation of this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.4;2;True;{'user_input': 'What is the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.3, 0.4, 0.3, 1.0]
Relevancy;5;What is the graphical representation of this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.5;2;True;{'user_input': 'What is the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.4, 0.5, 0.4, 1.0]
Correctness;1;Is there any way in this automaton to go from q2 directly to q4?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is there any way in this automaton to go from q2 directly to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;what is the symbol of the transition from this to that?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'what is the symbol of the transition from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q4']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;Which transitions exist between states q2 and q4 in this automaton?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Which transitions exist between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;Does this automaton contain a transition from q2 to q3 with input symbol 0?;The transition between q2 and q3 is with value 0.;['simbolo-q2-q3'];1.0;0;False;{'user_input': 'Does this automaton contain a transition from q2 to q3 with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q3', '0']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;Could you list all the deterministic transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'Could you list all the deterministic transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;1;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;1;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Correctness;1;What type of automaton is this, deterministic or non-deterministic?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.0;4;True;{'user_input': 'What type of automaton is this, deterministic or non-deterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'type': 'deterministic'}};[0.0, 0.2, 0.0, 1.0]
Correctness;1;is this finite state automaton deterministic, and what is the state reached after processing the input 11000?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.3;5;True;{'user_input': 'is this finite state automaton deterministic, and what is the state reached after processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': 'deterministic', 'stateAfterInput': '11000'}};[0.2, 0.3, 0.3, 1.0]
Correctness;1;hi, i’d like to study this deterministic automaton: can you show me on the tablet the automaton we’re going to use for the practical finite state automata exercises?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.4;5;True;{'user_input': 'hi, i’d like to study this deterministic automaton: can you show me on the tablet the automaton we’re going to use for the practical finite state automata exercises?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'automaton': 'graphic'}};[0.4, 0.5, 0.4, 0.9]
Correctness;1;is this automaton deterministic with respect to its transitions?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.0;6;True;{'user_input': 'is this automaton deterministic with respect to its transitions?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': []}};[0.0, 0.2, 0.0, 1.0]
Correctness;1;Goodbye, I have understood the automaton and its transitions and I’m ready to use it for the practical exercises.;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.4;6;True;{'user_input': 'Goodbye, I have understood the automaton and its transitions and I’m ready to use it for the practical exercises.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.4, 0.3, 0.4, 1.0]
Correctness;1;thank you for showing me this automaton on the tablet, it really helps me understand the practical aspects of finite state automata.;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.9;6;True;{'user_input': 'thank you for showing me this automaton on the tablet, it really helps me understand the practical aspects of finite state automata.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'automaton': 'state', 'practical': 'input'}};[0.9, 0.7, 0.9, 1.0]
