METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Relevancy;1;"The automaton shown has 7 transitions in total; can you confirm the number of transitions?";MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;1;True;"{'user_input': 'The automaton shown has 7 transitions in total; can you confirm the number of transitions?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}";[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What are the transitions that involve states q2 and q4 in this automaton?;there is no transition between q2 and q4.;[];[0.2, 0.6, 0.2, 1.0];0.4;1;False;{'user_input': 'What are the transitions that involve states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
Relevancy;1;Can you explain the transition between states q2 and q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'Can you explain the transition between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;can you explain the transition between states q2 and q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'can you explain the transition between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;2;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;3;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;4;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;Is there only one final state in this automaton, or are there multiple final states?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.9];0.2;5;False;{'user_input': 'Is there only one final state in this automaton, or are there multiple final states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.1, 0.2, 0.2, 0.9]
Relevancy;1;Can you check how many final states this automaton has?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;6;False;{'user_input': 'Can you check how many final states this automaton has?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;7;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;8;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;which state in this automaton has no transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.9];0.2;9;False;{'user_input': 'which state in this automaton has no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;1;what is the current state of this automaton?;The state q0 exists.;['simbolo-q0'];[0.1, 0.3, 0.2, 0.8];0.4;9;False;{'user_input': 'what is the current state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.3, 0.2, 0.8]
Relevancy;2;What is the input symbol on the transition from q3 to q4?;The transition between q3 and q4 is with value 0.;['simbolo-q3-q4'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the input symbol on the transition from q3 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;Which are the final states of this automaton’s transitions?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Which are the final states of this automaton’s transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;Sorry, I meant that q0 is the only final state of this automaton, could you tell me which are the final states?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Sorry, I meant that q0 is the only final state of this automaton, could you tell me which are the final states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the alphabet of this automaton, considering that q0 is the only final state?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'What is the alphabet of this automaton, considering that q0 is the only final state?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Hi, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;{'user_input': 'Hi, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;I meant the alphabet of this automaton is {0,1}, not something else.;Could you be more specific?;[];[0.2, 0.3, 0.2, 1.0];0.2;3;False;{'user_input': 'I meant the alphabet of this automaton is {0,1}, not something else.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '0'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;2;before i go, could you tell me what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'before i go, could you tell me what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;4;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;Which state of the automaton has no transitions leaving it, for example is q3 a state without transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.3];0.2;7;False;{'user_input': 'Which state of the automaton has no transitions leaving it, for example is q3 a state without transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.2, 0.0, 0.3]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the alphabet of this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;hi, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'hi, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;If the automaton reads the string 11000 starting from q0, does it end in an accepting state?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'If the automaton reads the string 11000 starting from q0, does it end in an accepting state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;for the input string 11000, which state does the automaton end in?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.9];0.3;2;False;{'user_input': 'for the input string 11000, which state does the automaton end in?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;3;What is the language recognized by this automaton for the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'What is the language recognized by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;For the automaton shown, what language does it accept when the input is 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'For the automaton shown, what language does it accept when the input is 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;for this automaton, what is the language it recognizes if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'for this automaton, what is the language it recognizes if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;From which initial state q3 does this automaton’s language start being accepted?;It is not the initial state.;[];[0.2, 0.4, 0.2, 1.0];0.2;6;False;{'user_input': 'From which initial state q3 does this automaton’s language start being accepted?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.2, 0.4, 0.2, 1.0]
Relevancy;3;What is the alphabet of the automaton if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'What is the alphabet of the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;11;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;12;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;13;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Hello, could you tell me what the alphabet of this finite state automaton is?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;14;False;{'user_input': 'Hello, could you tell me what the alphabet of this finite state automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Hello, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;15;False;{'user_input': 'Hello, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;Is this automaton deterministic or non-deterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.0, 0.4, 0.0, 1.0];0.2;1;False;{'user_input': 'Is this automaton deterministic or non-deterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'automatonType'}};[0.0, 0.4, 0.0, 1.0]
Relevancy;4;what is the input of this automaton type?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;2;False;{'user_input': 'what is the input of this automaton type?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;what is the language recognized by this automaton when it follows an anti-clockwise pattern?;Could you be more specific?;[];[0.0, 0.2, 0.0, 1.0];0.2;3;False;{'user_input': 'what is the language recognized by this automaton when it follows an anti-clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;4;for which input strings does this automaton accept its language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'for which input strings does this automaton accept its language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;Before I go, could you explain what is the language accepted by this automaton for a given input?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;5;False;{'user_input': 'Before I go, could you explain what is the language accepted by this automaton for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;What is the language accepted by this automaton for the input symbol?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'What is the language accepted by this automaton for the input symbol?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What is the language accepted by this automaton when the input strings have longerThanThreeOnesFollowedByTwoZeros as input?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;7;False;{'user_input': 'What is the language accepted by this automaton when the input strings have longerThanThreeOnesFollowedByTwoZeros as input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'longerThanThreeOnesFollowedByTwoZeros'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;is the language recognized by this automaton a regular language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 0.9];0.1;8;False;{'user_input': 'is the language recognized by this automaton a regular language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'languageType': '?'}};[0.0, 0.1, 0.0, 0.9]
Relevancy;4;Which state in this automaton has the highest number of transitions, is it q3?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.3];0.2;9;False;{'user_input': 'Which state in this automaton has the highest number of transitions, is it q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'stateWithMostTransitions': '?'}};[0.1, 0.2, 0.2, 0.3]
Relevancy;4;what type of language does this automaton recognize?;Could you be more specific?;[];[0.0, 0.2, 0.0, 1.0];0.1;10;False;{'user_input': 'what type of language does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;4;what input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;11;False;{'user_input': 'what input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What is the language recognized by this automaton with the triangular graphic representation?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;12;False;{'user_input': 'What is the language recognized by this automaton with the triangular graphic representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangular'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;hello again! in which language is the automaton’s triangular graphic representation described?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.2, 0.2, 1.0];0.4;12;False;{'user_input': 'hello again! in which language is the automaton’s triangular graphic representation described?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.2, 0.2, 1.0]
Relevancy;4;Could you show me the triangular graphic representation of this finite state automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.3, 0.4, 0.4, 1.0];0.4;12;False;{'user_input': 'Could you show me the triangular graphic representation of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.3, 0.4, 0.4, 1.0]
Relevancy;4;before i say goodbye, could you briefly explain the language recognized by this automaton in a practical way, considering its triangular graphic representation?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;13;False;{'user_input': 'before i say goodbye, could you briefly explain the language recognized by this automaton in a practical way, considering its triangular graphic representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangular', 'language': 'linguistic'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What kind of language does this automaton recognize in terms of the pattern of 1s and 0s?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'What kind of language does this automaton recognize in terms of the pattern of 1s and 0s?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'binary'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;hi, could you help me understand the language accepted by this finite state automaton over binary inputs?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;2;False;{'user_input': 'hi, could you help me understand the language accepted by this finite state automaton over binary inputs?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;5;hi again! in this practical example of the finite state automaton, what is the language it recognizes for an input like “11000”?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'hi again! in this practical example of the finite state automaton, what is the language it recognizes for an input like “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;For this specific automaton, what is the language of all input strings that are denied?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'For this specific automaton, what is the language of all input strings that are denied?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this finite state automaton for the input string ?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;5;False;{'user_input': 'What is the language accepted by this finite state automaton for the input string ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;5;for the automaton shown, could you tell me what the output is for the input string “11000”?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'for the automaton shown, could you tell me what the output is for the input string “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;given the automaton shown, what state does it reach after processing the input string 11000?;The state q0 exists.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.2];0.1;7;False;{'user_input': 'given the automaton shown, what state does it reach after processing the input string 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;5;can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.3;8;False;{'user_input': 'can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Relevancy;5;Can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.4;8;False;{'user_input': 'Can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Relevancy;5;there are a total of 2 states in this automaton: is that correct?;The number of states is incorrect.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;8;False;{'user_input': 'there are a total of 2 states in this automaton: is that correct?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;What are the transitions of this automaton?;MUTATION The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;8;True;{'user_input': 'What are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
