METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;5;what is the transition that starts from this?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];[1.0, 1.0, 1.0, 1.0];1.0;9;False;{'user_input': 'what is the transition that starts from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;Can you tell me which states are considered initial in this automaton, specifically whether both Q1 and Q2 are initial states?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.9];0.1;10;False;{'user_input': 'Can you tell me which states are considered initial in this automaton, specifically whether both Q1 and Q2 are initial states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'Q1'}};[0.1, 0.2, 0.2, 0.9]
Accuracy;5;what is the language accepted by the automaton if the transition from q1 to the next state is unknown, that is, what symbol should label the transition [q1, ?, ?]?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;11;False;{'user_input': 'what is the language accepted by the automaton if the transition from q1 to the next state is unknown, that is, what symbol should label the transition [q1, ?, ?]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Is it possible to go from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];[0.2, 0.6, 0.2, 1.0];0.6;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
Relevancy;1;what is the label of the transition that goes from this to that?;There is no transition between q4 and q2.;[];[1.0, 0.95, 1.0, 1.0];0.95;0;False;{'user_input': 'what is the label of the transition that goes from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[1.0, 0.95, 1.0, 1.0]
Relevancy;1;What is the value of the transition from state q2 to state q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value of the transition from state q2 to state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;i accept that there is a transition from q2 to q4, but i don’t know which input symbol labels it.;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'i accept that there is a transition from q2 to q4, but i don’t know which input symbol labels it.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;what is the transition between this and that?;There is no transition between q4 and q2.;[];[1.0, 0.95, 1.0, 1.0];0.9;0;False;{'user_input': 'what is the transition between this and that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[1.0, 0.95, 1.0, 1.0]
Relevancy;1;is there a transition that goes from this to that, and if so, with which input symbol?;There is no transition between q4 and q2.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'is there a transition that goes from this to that, and if so, with which input symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the label of the transition from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the label of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;before we say goodbye, could you tell me which symbol labels this?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];0.4;0;False;{'user_input': 'before we say goodbye, could you tell me which symbol labels this?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the symbol of this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;1;False;{'user_input': 'what is the symbol of this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the symbol of the transition from state q1 to state q2 in the alphabet of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.2, 0.4, 0.5, 0.9];0.4;1;False;{'user_input': 'What is the symbol of the transition from state q1 to state q2 in the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['q1', 'q2'], 'transitions': []}};[0.2, 0.4, 0.5, 0.9]
Relevancy;2;What is the label of the transition that goes from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'What is the label of the transition that goes from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the symbol (from the alphabet) on this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;2;False;{'user_input': 'what is the symbol (from the alphabet) on this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;what is the value of this in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.2, 0.9];0.2;3;False;{'user_input': 'what is the value of this in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'state': '?'}};[0.1, 0.2, 0.2, 0.9]
Relevancy;2;Which state in this automaton has no transitions?;The state q0 exists.;['simbolo-q0'];[0.0, 0.1, 0.0, 0.2];0.1;4;False;{'user_input': 'Which state in this automaton has no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.1, 0.0, 0.2]
Relevancy;2;Before we say goodbye, could you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.4;4;False;{'user_input': 'Before we say goodbye, could you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Relevancy;2;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.8];0.3;5;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
Relevancy;2;Can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.9];0.4;5;False;{'user_input': 'Can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
Relevancy;2;which state in this automaton corresponds to q1?;The state q1 exists.;['simbolo-q1'];[0.2, 0.3, 0.2, 0.9];0.3;6;False;{'user_input': 'which state in this automaton corresponds to q1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}};[0.2, 0.3, 0.2, 0.9]
Relevancy;2;i think i got the number of states wrong before: can you tell me what the states of this automaton are?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.9, 0.9, 0.9, 1.0];0.9;6;False;{'user_input': 'i think i got the number of states wrong before: can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[0.9, 0.9, 0.9, 1.0]
Relevancy;3;What is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'What is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;"I don’t understand what language this automaton accepts; could you tell me what its language is?";Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;"{'user_input': 'I don’t understand what language this automaton accepts; could you tell me what its language is?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}}";[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language accepted by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;i don’t understand what is the language recognized by this automaton for the input string “?”.;Could you be more specific?;[];[0.9, 0.9, 0.9, 1.0];0.3;4;False;{'user_input': 'i don’t understand what is the language recognized by this automaton for the input string “?”.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.9, 0.9, 0.9, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;5;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;what is the resulting state of this automaton after processing the input string?;The state q0 exists.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.8];0.2;6;False;{'user_input': 'what is the resulting state of this automaton after processing the input string?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.8]
Relevancy;3;What input strings over this automaton’s alphabet are accepted?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'What input strings over this automaton’s alphabet are accepted?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the number of final states in the language recognized by this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.9];0.2;9;False;{'user_input': 'what is the number of final states in the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;3;What is the language recognized by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'What is the language recognized by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': '*'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;hi, could you help me with this practical exercise on finite state automata and tell me what language is recognized by this automaton, considering an alphabet that i don’t know yet and any possible input string?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.2;11;False;{'user_input': 'hi, could you help me with this practical exercise on finite state automata and tell me what language is recognized by this automaton, considering an alphabet that i don’t know yet and any possible input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;what is the language recognized by this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;12;False;{'user_input': 'what is the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Is the language recognized by this automaton non-regular?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;13;False;{'user_input': 'Is the language recognized by this automaton non-regular?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language recognized by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;14;False;{'user_input': 'What is the language recognized by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what input strings over the alphabet of this automaton are accepted?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;15;False;{'user_input': 'what input strings over the alphabet of this automaton are accepted?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;Is this automaton deterministic or non-deterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.4, 0.2, 1.0];0.2;1;True;{'user_input': 'Is this automaton deterministic or non-deterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'automatonType'}};[0.1, 0.4, 0.2, 1.0]
Relevancy;4;hello, looking at this automaton, could you help me with a practical question about its input—for example, what type of automaton it is?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.3, 0.5, 0.4, 1.0];0.4;1;True;{'user_input': 'hello, looking at this automaton, could you help me with a practical question about its input—for example, what type of automaton it is?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.3, 0.5, 0.4, 1.0]
Relevancy;4;What type of automaton is this finite state machine?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.3, 0.2, 1.0];0.4;1;True;{'user_input': 'What type of automaton is this finite state machine?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.3, 0.2, 1.0]
Relevancy;4;what type of automaton is this?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.4, 0.3, 1.0];0.4;1;True;{'user_input': 'what type of automaton is this?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Relevancy;4;What pattern of input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;{'user_input': 'What pattern of input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': 'pattern'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what language does this automaton recognize for the input pattern?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;3;False;{'user_input': 'what language does this automaton recognize for the input pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'pattern'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;4;Could you tell me what language is accepted by this finite state automaton, that is, which input strings lead to the output “accepted”?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'Could you tell me what language is accepted by this finite state automaton, that is, which input strings lead to the output “accepted”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;given the automaton shown, what input string should i test on it?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;5;False;{'user_input': 'given the automaton shown, what input string should i test on it?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;what is the language recognized by this automaton, and what would be its optimal spatial representation?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'what is the language recognized by this automaton, and what would be its optimal spatial representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'optimalRepresentation': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;given the automaton shown on the tablet, can you tell me what the output is for the input string and what the optimal spatial representation would be?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'given the automaton shown on the tablet, can you tell me what the output is for the input string and what the optimal spatial representation would be?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'What input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;what is the language accepted by the automaton if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'what is the language accepted by the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;From which state does the transition starting at q3 go in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.3];0.2;10;False;{'user_input': 'From which state does the transition starting at q3 go in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', '?', '?']]}};[0.0, 0.2, 0.0, 0.3]
Relevancy;4;what is the language accepted by the automaton if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;11;False;{'user_input': 'what is the language accepted by the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;sorry, the language i described before was wrong: considering the automaton on the tablet, what is the language accepted if the initial state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;12;False;{'user_input': 'sorry, the language i described before was wrong: considering the automaton on the tablet, what is the language accepted if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;If the input is 11000, will the automaton end in an accepting state?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'If the input is 11000, will the automaton end in an accepting state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'What is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the language accepted by this automaton in terms of its final states?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'what is the language accepted by this automaton in terms of its final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;"this automaton doesn’t accept any language; what are its final states?";The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.6, 0.3, 1.0];0.6;4;True;"{'user_input': 'this automaton doesn’t accept any language; what are its final states?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}";[0.2, 0.6, 0.3, 1.0]
Relevancy;5;in this automaton, what is the language of the strings that have exactly 2 final states?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;5;False;{'user_input': 'in this automaton, what is the language of the strings that have exactly 2 final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;what are the final states of this automaton’s language?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;5;False;{'user_input': 'what are the final states of this automaton’s language?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;what is the language accepted by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this finite state automaton for an unspecified input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'What is the language accepted by this finite state automaton for an unspecified input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;The language recognized by this automaton for the input is what?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'The language recognized by this automaton for the input is what?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;can you tell me what language is accepted by this automaton for the input string “?”?;Could you be more specific?;[];[0.2, 0.4, 0.2, 1.0];0.9;8;False;{'user_input': 'can you tell me what language is accepted by this automaton for the input string “?”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.4, 0.2, 1.0]
Relevancy;5;given this automaton, what is the language it recognizes for the input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;9;False;{'user_input': 'given this automaton, what is the language it recognizes for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;thank you, could you please tell me what is the language recognized by this automaton for a given input?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;10;False;{'user_input': 'thank you, could you please tell me what is the language recognized by this automaton for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;what is the language accepted by the automaton starting from this?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;11;False;{'user_input': 'what is the language accepted by the automaton starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the language recognized by this automaton for the input string “?”?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;12;False;{'user_input': 'what is the language recognized by this automaton for the input string “?”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Correctness;1;Is it possible to go from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];[0.2, 0.6, 0.2, 1.0];0.9;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
