METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;5;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;15;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;1;Is it possible to go from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];0.6;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.9, 0.9, 0.9, 1.0]
Relevancy;1;Does this automaton contain a transition that goes from one state to another when reading a specific input symbol?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.9;0;False;{'user_input': 'Does this automaton contain a transition that goes from one state to another when reading a specific input symbol?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Relevancy;1;what is the label of the transition from this to that?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'what is the label of the transition from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q4']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the label of the transition from state q2 to state q4 in the language of this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition from state q2 to state q4 in the language of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the label of the transition that goes from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the label of the transition that goes from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the label of the transition from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the label of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the symbol of this?;Could you be more specific?;[];0.2;1;False;{'user_input': 'what is the symbol of this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;2;What is the symbol of the transition from state q1 to state q2 in the alphabet?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.4;1;False;{'user_input': 'What is the symbol of the transition from state q1 to state q2 in the alphabet?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.2, 0.4, 0.5, 0.9]
Relevancy;2;what is the alphabet of this automaton, given that there is a this with an unknown input symbol?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the alphabet of this automaton, given that there is a this with an unknown input symbol?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the symbol of this in the alphabet of this automaton?;Could you be more specific?;[];0.2;3;False;{'user_input': 'what is the symbol of this in the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;what is the value of this in this automaton?;Could you be more specific?;[];0.2;4;False;{'user_input': 'what is the value of this in this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '?'}};[0.2, 0.4, 0.2, 1.0]
Relevancy;2;What is the alphabet of this deterministic automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'What is the alphabet of this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;7;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;is the alphabet of this non-deterministic automaton {0,1}?;Could you be more specific?;[];0.1;11;False;{'user_input': 'is the alphabet of this non-deterministic automaton {0,1}?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;2;which state does the automaton go to when it reads the symbol 0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;12;False;{'user_input': 'which state does the automaton go to when it reads the symbol 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.0, 0.2, 0.0, 0.1]
Relevancy;3;What strings does this automaton accept in general?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What strings does this automaton accept in general?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;In this automaton, what is the language accepted when the number of states is 2?;Could you be more specific?;[];0.1;2;False;{'user_input': 'In this automaton, what is the language accepted when the number of states is 2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;What is the graphical representation of the language recognized by this automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the graphical representation of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;Sorry, I meant the language of this finite state automaton, not its graphical representation.;Could you be more specific?;[];0.2;4;False;{'user_input': 'Sorry, I meant the language of this finite state automaton, not its graphical representation.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;can you describe in natural language the language recognized by the automaton shown in the graphical representation?;Could you be more specific?;[];0.1;5;False;{'user_input': 'can you describe in natural language the language recognized by the automaton shown in the graphical representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the input of this automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language recognized by the automaton that has the transitions [“q1”, “?”, “?”]?;Could you be more specific?;[];0.2;7;False;{'user_input': 'what is the language recognized by the automaton that has the transitions [“q1”, “?”, “?”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;what is the language recognized by this automaton over the alphabet [“1”, “0”]?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the language recognized by this automaton over the alphabet [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language recognized by this finite state automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Thank you! Could you please tell me what language is accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.1;10;False;{'user_input': 'Thank you! Could you please tell me what language is accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input string ?;Could you be more specific?;[];0.1;11;False;{'user_input': 'What is the language accepted by this automaton for the input string ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;hello, can you tell me what is the language accepted by this automaton for a given input string?;The state q0 exists.;['simbolo-q0'];0.1;12;False;{'user_input': 'hello, can you tell me what is the language accepted by this automaton for a given input string?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?', 'alphabet': '?', 'input': '?', 'transitions': []}};[0.0, 0.1, 0.0, 0.2]
Relevancy;3;what are the states, the alphabet, the input strings, and the transitions of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.7;12;True;{'user_input': 'what are the states, the alphabet, the input strings, and the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': '?', 'alphabet': '?', 'input': '?', 'transitions': []}};[0.4, 0.7, 0.5, 1.0]
Relevancy;3;is it correct that in this automaton the states are q0, q1, q2, q3 and q4, the alphabet is {0,1}, the input is unknown, and the transitions are q0 --1--> q1, q1 --1--> q2, q2 --0--> q3, q3 --0--> q4, q4 --0--> q0?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.7;12;True;{'user_input': 'is it correct that in this automaton the states are q0, q1, q2, q3 and q4, the alphabet is {0,1}, the input is unknown, and the transitions are q0 --1--> q1, q1 --1--> q2, q2 --0--> q3, q3 --0--> q4, q4 --0--> q0?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '{0},{1},{2},{3}'}};[0.4, 0.8, 0.5, 1.0]
Relevancy;3;Hi, I’d like to study the states of this automaton in a practical way: can you tell me what the states are, what alphabet it uses, what input string we are considering, and what the transitions of the finite state machine are?;The state q0 exists.;['simbolo-q0'];0.2;13;False;{'user_input': 'Hi, I’d like to study the states of this automaton in a practical way: can you tell me what the states are, what alphabet it uses, what input string we are considering, and what the transitions of the finite state machine are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?', 'alphabet': '?', 'input': '?', 'transitions': []}};[0.1, 0.2, 0.2, 0.9]
Relevancy;4;Is this automaton deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;1;True;{'user_input': 'Is this automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automatonType': '?'}};[0.1, 0.2, 0.2, 1.0]
Relevancy;4;What type of automaton is this?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;1;True;{'user_input': 'What type of automaton is this?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Relevancy;4;What type of automaton is this?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;1;True;{'user_input': 'What type of automaton is this?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'type': '?'}};[0.2, 0.4, 0.3, 1.0]
Relevancy;4;What type of automaton is this finite state machine?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;2;True;{'user_input': 'What type of automaton is this finite state machine?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.2, 0.4, 0.2, 1.0]
Relevancy;4;What type of automaton is this one?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;2;True;{'user_input': 'What type of automaton is this one?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Relevancy;4;In this automaton, are there exactly 2 transitions?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'In this automaton, are there exactly 2 transitions?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '2'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;If I start from q0 and read the input 11000, do I end in a final state?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.3;1;False;{'user_input': 'If I start from q0 and read the input 11000, do I end in a final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.1, 0.2, 0.2, 0.9]
Relevancy;5;does a state exist in this automaton that is both the initial and a final state?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'does a state exist in this automaton that is both the initial and a final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'stateExistence': '?'}};[0.0, 0.2, 0.0, 0.3]
Relevancy;5;In this automaton, which states are final?;The final state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'In this automaton, which states are final?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.3;3;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
Relevancy;5;before saying goodbye, could you tell me if this actually exists in this automaton?;The state q2 exists.;['simbolo-q2'];1.0;3;False;{'user_input': 'before saying goodbye, could you tell me if this actually exists in this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q2']}, '_raw_frame': {'existingQuestion': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;5;Does the state q3 exist in this automaton?;The state q0 exists.;['simbolo-q0'];0.0;4;False;{'user_input': 'Does the state q3 exist in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q3'}};[0.0, 0.1, 0.0, 0.1]
Relevancy;5;What is the role and meaning of state q3 in this finite state automaton?;The state q3 exists.;['simbolo-q3'];0.2;5;False;{'user_input': 'What is the role and meaning of state q3 in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}};[0.1, 0.2, 0.1, 0.9]
Relevancy;5;Can you tell me what information is associated with state q3 in this automaton?;The state q3 exists.;['simbolo-q3'];0.2;6;False;{'user_input': 'Can you tell me what information is associated with state q3 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}};[0.2, 0.3, 0.2, 0.9]
Relevancy;5;Which state does this deterministic automaton return to after reading the sequence 11000?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;7;False;{'user_input': 'Which state does this deterministic automaton return to after reading the sequence 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.2, 0.0, 0.3]
Relevancy;5;Is q3 one of the states in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.95;7;False;{'user_input': 'Is q3 one of the states in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q3'}};[1.0, 0.95, 1.0, 1.0]
Relevancy;5;is q3 one of the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.1;8;False;{'user_input': 'is q3 one of the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q3'}};[0.0, 0.0, 0.0, 0.2]
Correctness;1;Is it possible to go from q2 to q4 in this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;1;True;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Correctness;1;i’m just looking at the image of the automaton without asking anything yet.;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.7;1;True;{'user_input': 'i’m just looking at the image of the automaton without asking anything yet.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.7, 0.9, 0.7, 1.0]
Correctness;1;what is the definition of a finite state automaton in theoretical terms?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;2;True;{'user_input': 'what is the definition of a finite state automaton in theoretical terms?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.2, 0.1, 1.0]
Correctness;1;Can you list all the transitions of this automaton for me?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'Can you list all the transitions of this automaton for me?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Correctness;1;Thanks for the explanation about the automaton on the tablet, I’m going to say goodbye now and leave you to continue working on the automaton.;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;3;True;{'user_input': 'Thanks for the explanation about the automaton on the tablet, I’m going to say goodbye now and leave you to continue working on the automaton.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'automaton': '?', 'input': 'Ta:stop'}};[0.4, 0.2, 0.5, 1.0]
Correctness;1;Can you explain, from a theoretical point of view, what a finite state automaton is and how this specific automaton should be interpreted?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;4;True;{'user_input': 'Can you explain, from a theoretical point of view, what a finite state automaton is and how this specific automaton should be interpreted?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'automaton type': 'finite state', 'input': 'theoretical explanation'}};[0.2, 0.4, 0.3, 1.0]
Correctness;1;can you explain this automaton to me?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.7;4;True;{'user_input': 'can you explain this automaton to me?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.7, 0.9, 0.7, 1.0]
Correctness;1;could you please show me the automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.5;4;True;{'user_input': 'could you please show me the automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.4, 0.7, 0.6, 1.0]
Correctness;2;What is the value of the transition from q1 to q2 in the diagram?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2 in the diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;can you list all the transitions of this deterministic automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'can you list all the transitions of this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Correctness;2;on input [0,1], which transitions does the automaton follow?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.0;1;False;{'user_input': 'on input [0,1], which transitions does the automaton follow?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.2, 0.0, 0.2]
