METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Relevancy;1;Is it possible to go from q2 directly to q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is it possible to go from q2 directly to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the transition from state q2 to state q4?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the transition from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;okay, i accept. the transition from q2 to q4 with which input value is defined?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'okay, i accept. the transition from q2 to q4 with which input value is defined?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the label of the transition from state q2 to state q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the label of the transition from state q2 to state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;could you tell me, in practical terms, what transition i should apply to change the graphic representation of this automaton into a triangle?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.1, 0.2, 0.2, 0.2];0.2;1;False;{'user_input': 'could you tell me, in practical terms, what transition i should apply to change the graphic representation of this automaton into a triangle?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.1, 0.2, 0.2, 0.2]
Relevancy;1;could you describe the transition of the automaton represented as a triangle in the graphic representation?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.95, 0.95, 1.0, 1.0];1.0;1;False;{'user_input': 'could you describe the transition of the automaton represented as a triangle in the graphic representation?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.95, 0.95, 1.0, 1.0]
Relevancy;1;Could you describe the transition that corresponds to the triangle in the graphical representation of the automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.2, 0.3, 0.4, 0.2];0.3;2;False;{'user_input': 'Could you describe the transition that corresponds to the triangle in the graphical representation of the automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.3, 0.4, 0.2]
Relevancy;1;could you explain, from a theoretical point of view, what a transition is in this finite state automaton whose graphical representation is a triangle?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.3, 0.3, 1.0];0.3;3;False;{'user_input': 'could you explain, from a theoretical point of view, what a transition is in this finite state automaton whose graphical representation is a triangle?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.2, 0.3, 0.3, 1.0]
Relevancy;1;what is the optimal spatial representation of the transitions in this finite state automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.4, 0.4, 0.4, 0.9];0.3;4;False;{'user_input': 'what is the optimal spatial representation of the transitions in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitionalSpatialRepresentation': '?'}};[0.4, 0.4, 0.4, 0.9]
Relevancy;1;the triangular graphic representation of the finite automaton’s transitions you showed is not correct.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.2, 0.4, 0.3, 0.3];0.4;4;False;{'user_input': 'the triangular graphic representation of the finite automaton’s transitions you showed is not correct.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.4, 0.3, 0.3]
Relevancy;2;What is the value of the transition from q1 to q2 in the diagram?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2 in the diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;Thanks for your help, before we say goodbye could you tell me what is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Thanks for your help, before we say goodbye could you tell me what is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the transition label between states q1 and q2 in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the transition label between states q1 and q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;there are 2 transitions in the automaton.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'there are 2 transitions in the automaton.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '2'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;which state is the final state of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'which state is the final state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;the final states of this automaton are q1 and q2.;The final state is q0.;['simbolo-q0'];[0.0, 1.0, 0.0, 1.0];1.0;0;False;{'user_input': 'the final states of this automaton are q1 and q2.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q1'}};[0.0, 1.0, 0.0, 1.0]
Relevancy;2;hi, about this automaton’s states: the final state is q1.;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'hi, about this automaton’s states: the final state is q1.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q1'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;1;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;2;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;2;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;2;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;3;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;2;Hi, could you tell me how many final states this automaton has?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.3, 0.0, 0.2];0.2;4;False;{'user_input': 'Hi, could you tell me how many final states this automaton has?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.3, 0.0, 0.2]
Relevancy;2;How many final states does this automaton’s pattern have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.9];0.2;5;False;{'user_input': 'How many final states does this automaton’s pattern have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;2;Is q3 the initial state of this automaton?;It is not the initial state.;[];[1.0, 1.0, 1.0, 1.0];1.0;5;False;{'user_input': 'Is q3 the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;6;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;2;how many final states does this finite state automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.2;7;False;{'user_input': 'how many final states does this finite state automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Relevancy;3;Which strings of 0s and 1s does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'Which strings of 0s and 1s does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'acceptedStrings'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;for which input strings is this automaton’s sequence of transitions accepted?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;{'user_input': 'for which input strings is this automaton’s sequence of transitions accepted?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Thank you! Could you please tell me what language this automaton accepts for some example input?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 0.95, 1.0, 1.0];0.95;2;False;{'user_input': 'Thank you! Could you please tell me what language this automaton accepts for some example input?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.95, 0.95, 1.0, 1.0]
Relevancy;3;thanks! could you please explain what language is accepted by this automaton for an input string like 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'thanks! could you please explain what language is accepted by this automaton for an input string like 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;For the automaton shown, can you run the input string 11000 and tell me what happens?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.6, 0.5, 1.0];0.7;4;False;{'user_input': 'For the automaton shown, can you run the input string 11000 and tell me what happens?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.4, 0.6, 0.5, 1.0]
Relevancy;3;no, sorry, i meant the language accepted by this automaton when the input is 11000.;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'no, sorry, i meant the language accepted by this automaton when the input is 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what are the final states of this automaton’s language?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;5;False;{'user_input': 'what are the final states of this automaton’s language?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;3;which is the language recognized by this automaton over the alphabet [“1”, “0”]?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'which is the language recognized by this automaton over the alphabet [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language accepted by this automaton over the alphabet {0}?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'what is the language accepted by this automaton over the alphabet {0}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language recognized by this automaton following the anti-clockwise pattern?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;8;False;{'user_input': 'What is the language recognized by this automaton following the anti-clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'What is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the optimal spatial representation of the language recognized by this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;10;False;{'user_input': 'What is the optimal spatial representation of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;what is the language accepted by this automaton for an input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;11;False;{'user_input': 'what is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;12;False;{'user_input': 'what input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;Is q0 the only final state, or are there other final states in this machine?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.9];0.2;1;False;{'user_input': 'Is q0 the only final state, or are there other final states in this machine?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;4;From the initial state q0, what input pattern does this automaton recognize?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;{'user_input': 'From the initial state q0, what input pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;Can you tell me what is the language recognized by this automaton when it processes input strings in a clockwise pattern?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;3;False;{'user_input': 'Can you tell me what is the language recognized by this automaton when it processes input strings in a clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': 'clockwise'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;from this, for which input strings does this automaton define its accepted language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'from this, for which input strings does this automaton define its accepted language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0'}, '_raw_frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What are the transitions that start from the initial state q0 in this automaton?;the transition is not defined.;[];[0.0, 0.1, 0.0, 1.0];0.2;5;False;{'user_input': 'What are the transitions that start from the initial state q0 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', '?', '?']]}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What is the initial state of this automaton?;The initial state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;5;False;{'user_input': 'What is the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;4;the language of this automaton, starting from this, is not clear to me.;Could you be more specific?;[];[0.2, 0.2, 0.2, 1.0];0.2;6;False;{'user_input': 'the language of this automaton, starting from this, is not clear to me.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0'}, '_raw_frame': {'languageUnknown': '?'}};[0.2, 0.2, 0.2, 1.0]
Relevancy;4;In this automaton, could the initial state be either Q1 or Q2, and what is the language it recognizes?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.1, 0.9];0.2;7;False;{'user_input': 'In this automaton, could the initial state be either Q1 or Q2, and what is the language it recognizes?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'Q1'}};[0.1, 0.2, 0.1, 0.9]
Relevancy;4;What is the language accepted by the automaton that has q0 as both the initial state and a final state?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'What is the language accepted by the automaton that has q0 as both the initial state and a final state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialStates': 'q0', 'finalStates': 'q0'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];[0.5, 0.6, 0.5, 0.9];0.7;8;False;{'user_input': 'What are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.6, 0.5, 0.9]
Relevancy;4;What is the alphabet of this finite state automaton, given that q0 is both the initial and final state?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.4, 0.2, 1.0];0.4;8;False;{'user_input': 'What is the alphabet of this finite state automaton, given that q0 is both the initial and final state?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.1, 0.4, 0.2, 1.0]
Relevancy;4;what is the language recognized by this automaton if it performs exactly 2 transitions?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'what is the language recognized by this automaton if it performs exactly 2 transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '2'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;What pattern does this automaton accept for the input string 2?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'What pattern does this automaton accept for the input string 2?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;4;can you check and tell me what type of pattern this automaton recognizes?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.2;11;False;{'user_input': 'can you check and tell me what type of pattern this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.1, 0.1, 1.0]
Relevancy;4;which input patterns does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;12;False;{'user_input': 'which input patterns does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the difference between a deterministic finite automaton and a nondeterministic one?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'What is the difference between a deterministic finite automaton and a nondeterministic one?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;Can you tell me what pattern this automaton recognizes in a practical way?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;2;False;{'user_input': 'Can you tell me what pattern this automaton recognizes in a practical way?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;5;Hi again! For this automaton, what is the pattern type?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;3;False;{'user_input': 'Hi again! For this automaton, what is the pattern type?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;what is the pattern type of this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;4;False;{'user_input': 'what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;What is the pattern type of this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.2;5;False;{'user_input': 'What is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the missing transition that completes the pattern [“Q1”, “Q2”, “?”] in this automaton?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.2;6;False;{'user_input': 'What is the missing transition that completes the pattern [“Q1”, “Q2”, “?”] in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['?', 'Q1', 'Q2']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;5;what is the pattern type of this finite state automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;7;False;{'user_input': 'what is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;what type of transition pattern does this automaton follow?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.1, 0.3, 0.2, 0.9];0.3;8;False;{'user_input': 'what type of transition pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.3, 0.2, 0.9]
Relevancy;5;I meant to say: what is the pattern type of this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.3;9;False;{'user_input': 'I meant to say: what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
