METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Relevancy;1;Is it possible to go from q2 to q4 in this automaton?;There is no transition between q2 and q4.;[];[0.2, 0.6, 0.2, 1.0];0.6;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.2, 0.6, 0.2, 1.0]
Relevancy;1;What is the value of the transition from state q2 to state q4?;There is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value of the transition from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;Which state in this automaton has the highest number of transitions, is it q3?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.0, 0.3, 0.0, 1.0];0.3;1;True;{'user_input': 'Which state in this automaton has the highest number of transitions, is it q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.3, 0.0, 1.0]
Relevancy;1;what is the optimal spatial representation of the states in this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;2;False;{'user_input': 'what is the optimal spatial representation of the states in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;what type of pattern does this finite state automaton recognize?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'what type of pattern does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the pattern type of this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'What is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;does this automaton recognize any specific input pattern, and if so, what is that pattern?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'does this automaton recognize any specific input pattern, and if so, what is that pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the transition that goes from ? to q4 with input ?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.2, 0.3, 1.0, 1.0];0.3;6;False;{'user_input': 'what is the transition that goes from ? to q4 with input ?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.3, 1.0, 1.0]
Relevancy;1;i meant to say that the pattern type of this automaton is “clockwise”, not something else.;Could you be more specific?;[];[0.9, 0.9, 0.9, 1.0];0.9;6;False;{'user_input': 'i meant to say that the pattern type of this automaton is “clockwise”, not something else.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': 'clockwise'}};[0.9, 0.9, 0.9, 1.0]
Relevancy;1;what type of pattern does this finite state automaton recognize?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'what type of pattern does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;before we say goodbye, could you tell me what type of pattern this automaton recognizes?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;8;False;{'user_input': 'before we say goodbye, could you tell me what type of pattern this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;What pattern does this deterministic automaton recognize?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'What pattern does this deterministic automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the pattern type of this automaton?;Could you be more specific?;[];[0.0, 0.2, 0.0, 1.0];0.2;10;False;{'user_input': 'What is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;what type of language pattern does this automaton recognize?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;11;False;{'user_input': 'what type of language pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'typeOfLanguage': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the language accepted by this automaton with 5 states?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;12;False;{'user_input': 'What is the language accepted by this automaton with 5 states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '5'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;thank you, that helps a lot! so this is on which input symbol?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'thank you, that helps a lot! so this is on which input symbol?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the value of this?;Could you be more specific?;[];[0.2, 0.3, 0.2, 1.0];0.3;1;False;{'user_input': 'what is the value of this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '?'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;2;What is the input symbol for the transition from state q1 to state q2 in the language recognized by this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.6, 0.5, 1.0];0.6;1;True;{'user_input': 'What is the input symbol for the transition from state q1 to state q2 in the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'inputSymbol': '?'}};[0.2, 0.6, 0.5, 1.0]
Relevancy;2;what is the input symbol of this?;Could you be more specific?;[];[0.1, 0.2, 0.1, 0.9];0.2;2;False;{'user_input': 'what is the input symbol of this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '?'}};[0.1, 0.2, 0.1, 0.9]
Relevancy;2;Hi, could you tell me what the symbol is on the transition from q1 to q2 in the automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;2;False;{'user_input': 'Hi, could you tell me what the symbol is on the transition from q1 to q2 in the automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What is the symbol of the transition from state q1 to state q2 in the language of this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;2;False;{'user_input': 'What is the symbol of the transition from state q1 to state q2 in the language of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language recognized by this automaton, and what is its alphabet?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'what is the language recognized by this automaton, and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;which is the language recognized by the automaton if this has no outgoing transitions?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;5;False;{'user_input': 'which is the language recognized by the automaton if this has no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the language accepted by this automaton, and what is its alphabet?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'What is the language accepted by this automaton, and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;in this automaton, which state has the highest number of transitions?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.0, 0.3, 0.2, 1.0];0.3;7;True;{'user_input': 'in this automaton, which state has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.3, 0.2, 1.0]
Relevancy;2;What is the language and the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'What is the language and the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the language accepted by this finite-state automaton, and in particular which state is the initial one?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'what is the language accepted by this finite-state automaton, and in particular which state is the initial one?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the language accepted by the automaton, and which state is the initial state?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'What is the language accepted by the automaton, and which state is the initial state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'state': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the output of this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;2;False;{'user_input': 'what is the output of this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;What is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'What is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;4;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what is the language recognized by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'what is the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;The language accepted by this automaton for the input 11000 is the set of all strings that contain the substring 11000.;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;6;False;{'user_input': 'The language accepted by this automaton for the input 11000 is the set of all strings that contain the substring 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0', 'input': '1'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;3;can you explain the difference between deterministic and non‑deterministic finite state automata?;The automaton has 5 states and 5 transitions.;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'can you explain the difference between deterministic and non‑deterministic finite state automata?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;The automaton I see on the tablet has 2 states, right?;The number of states is incorrect.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.95, 1.0, 1.0, 1.0];1.0;7;False;{'user_input': 'The automaton I see on the tablet has 2 states, right?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}};[0.95, 1.0, 1.0, 1.0]
Relevancy;3;thank you for helping me understand this automaton better.;The automaton has 5 states and 5 transitions.;[];[0.9, 0.9, 1.0, 1.0];0.9;7;False;{'user_input': 'thank you for helping me understand this automaton better.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'thank you'}};[0.9, 0.9, 1.0, 1.0]
Relevancy;3;Can you ask me a practical question about this automaton?;The automaton has 5 states and 5 transitions.;[];[0.1, 0.1, 0.1, 1.0];0.1;8;False;{'user_input': 'Can you ask me a practical question about this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;3;Hi, could you show me what input strings this automaton accepts?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;9;False;{'user_input': 'Hi, could you show me what input strings this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;what are the transitions of this automaton for an input string?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;9;False;{'user_input': 'what are the transitions of this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;3;What is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;3;Given this automaton, what is the state reached by the machine for the input string?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.4, 0.3, 1.0];0.4;10;True;{'user_input': 'Given this automaton, what is the state reached by the machine for the input string?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.4, 0.3, 1.0]
Relevancy;3;hello! for this automaton, could you please tell me what input strings it should process?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;11;False;{'user_input': 'hello! for this automaton, could you please tell me what input strings it should process?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;4;Is q0 the only final state in this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.6, 0.5, 1.0];0.6;0;True;{'user_input': 'Is q0 the only final state in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q0'}};[0.4, 0.6, 0.5, 1.0]
Relevancy;4;is q0 a state of this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.4, 0.5, 0.5, 1.0];0.5;0;True;{'user_input': 'is q0 a state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.4, 0.5, 0.5, 1.0]
Relevancy;4;set the current question on the automaton to this.;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 1.0, 1.0, 1.0];1.0;0;True;{'user_input': 'set the current question on the automaton to this.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'states': '?'}};[0.95, 1.0, 1.0, 1.0]
Relevancy;4;no, the current state is not q0.;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.2, 0.3, 1.0];0.2;1;True;{'user_input': 'no, the current state is not q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.1, 0.2, 0.3, 1.0]
Relevancy;4;What are the states of this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 0.9, 1.0, 1.0];0.9;1;True;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.95, 0.9, 1.0, 1.0]
Relevancy;4;Which is the state q2 in this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.3, 0.3, 0.9];0.3;2;True;{'user_input': 'Which is the state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}};[0.2, 0.3, 0.3, 0.9]
Relevancy;4;what are the states of this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.9, 0.8, 1.0, 1.0];0.8;2;True;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.9, 0.8, 1.0, 1.0]
Relevancy;4;what are the states of this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 0.8, 1.0, 1.0];0.8;2;True;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.95, 0.8, 1.0, 1.0]
Relevancy;4;What are the states of this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 0.9, 1.0, 1.0];0.9;2;True;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.95, 0.9, 1.0, 1.0]
Relevancy;5;What kind of language does this finite state machine recognize?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;1;False;{'user_input': 'What kind of language does this finite state machine recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this automaton for the input string ?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;2;False;{'user_input': 'What is the language accepted by this automaton for the input string ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;For which input strings does this automaton accept the language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;3;False;{'user_input': 'For which input strings does this automaton accept the language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the input of this automaton?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.2;4;False;{'user_input': 'What is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;5;before we say goodbye, could you show me an example of an input string for this automaton’s language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;5;False;{'user_input': 'before we say goodbye, could you show me an example of an input string for this automaton’s language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;what is the language accepted by this finite state automaton for an unspecified input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;6;False;{'user_input': 'what is the language accepted by this finite state automaton for an unspecified input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the language accepted by this automaton for the input string “11000”?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;7;False;{'user_input': 'What is the language accepted by this automaton for the input string “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;What is the optimal spatial representation of the language recognized by this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.9, 0.95, 1.0, 1.0];0.95;7;True;{'user_input': 'What is the optimal spatial representation of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'optimal spatial representation': '?'}};[0.9, 0.95, 1.0, 1.0]
Relevancy;5;The input string “11000” is not in the language recognized by this automaton.;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;8;False;{'user_input': 'The input string “11000” is not in the language recognized by this automaton.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;5;I suggest we analyze the language recognized by this automaton for the input 11000.;Could you be more specific?;[];[0.1, 0.1, 0.1, 0.9];0.1;9;False;{'user_input': 'I suggest we analyze the language recognized by this automaton for the input 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.1, 0.1, 0.1, 0.9]
