TEST_CASE_NUMBER;TEST CASE;FOLLOW UP;TEST CASE TEXT;TEST CASE MULTI;FOLLOW UP TEXT;FOLLOW UP MULTI;COMPARE TEXT;COMPARE MULTI
35;What is the purpose of the automaton ;Eh what uhm is mmm the mmm purpose mmm of the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
35;What is the purpose of the automaton ;Mmm what mmm is eh the uhm purpose eh of eh the mmm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];Potresti essere più specifico?;[];False;True
36;What happens when a 0 comes to state q1 ;What happens when a 0 comes uhm to state q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
36;What happens when a 0 comes to state q1 ;What happens when a uhm 0 comes mmm to state q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
36;What happens when a 0 comes to state q1 ;What happens when a 0 mmm comes uhm to mmm state q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
36;What happens when a 0 comes to state q1 ;Mmm what eh happens when a 0 mmm comes to state eh q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
36;What happens when a 0 comes to state q1 ;What mmm happens when eh a 0 eh comes eh to mmm state q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
36;What happens when a 0 comes to state q1 ;Mmm what eh happens uhm when a uhm 0 uhm comes to mmm state q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];False;False
36;What happens when a 0 comes to state q1 ;Eh what happens uhm when a eh 0 eh comes mmm to eh state mmm q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];False;False
36;What happens when a 0 comes to state q1 ;Uhm what mmm happens mmm when uhm a eh 0 eh comes to uhm state mmm q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
36;What happens when a 0 comes to state q1 ;Uhm what uhm happens eh when eh a eh 0 uhm comes mmm to eh state eh q1 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
37;How many states do you have ;Uhm how many states do you have ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
37;How many states do you have ;Uhm how many mmm states do you have ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
37;How many states do you have ;How eh many states uhm do you eh have ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
37;How many states do you have ;How uhm many mmm states do eh you eh have ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
37;How many states do you have ;Uhm how eh many states eh do uhm you mmm have ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
37;How many states do you have ;Eh how eh many uhm states uhm do mmm you uhm have ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
38;how are your states linked together ;How uhm are your states linked together ;there is no transition between q0 and q0.;[];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];False;False
38;how are your states linked together ;How are your uhm states linked eh together ;there is no transition between q0 and q0.;[];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
38;how are your states linked together ;Mmm how are eh your states linked uhm together ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
38;how are your states linked together ;How uhm are eh your mmm states eh linked together ;there is no transition between q0 and q0.;[];The automaton has 4 states: q0, q1, q2 e q4.;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
38;how are your states linked together ;Eh how mmm are uhm your states uhm linked uhm together ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
38;how are your states linked together ;Mmm how uhm are uhm your uhm states uhm linked eh together ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
39;is q0 linked to q0 ;Is uhm q0 linked to q0 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
39;is q0 linked to q0 ;Is q0 mmm linked mmm to q0 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
39;is q0 linked to q0 ;Mmm is q0 linked mmm to eh q0 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
39;is q0 linked to q0 ;Uhm is q0 eh linked mmm to eh q0 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
39;is q0 linked to q0 ;Mmm is mmm q0 mmm linked mmm to eh q0 ;there is no transition between q0 and q0.;[];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];False;False
40;is q1 linked to q4 ;Eh is q1 linked to q4 ;there is no transition between q1 and q4.;[];there is no transition between q1 and q4.;[];True;True
40;is q1 linked to q4 ;Mmm is uhm q1 linked to q4 ;there is no transition between q1 and q4.;[];there is no transition between q1 and q4.;[];True;True
40;is q1 linked to q4 ;Mmm is q1 uhm linked to mmm q4 ;there is no transition between q1 and q4.;[];there is no transition between q4 and q1.;[];False;True
40;is q1 linked to q4 ;Is mmm q1 uhm linked eh to uhm q4 ;there is no transition between q1 and q4.;[];Potresti essere più specifico?;[];False;True
40;is q1 linked to q4 ;Mmm is eh q1 uhm linked uhm to mmm q4 ;there is no transition between q1 and q4.;[];Potresti essere più specifico?;[];False;True
41;what are the transitions from q4 ;What uhm are the transitions from q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
41;what are the transitions from q4 ;What are eh the transitions eh from q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
41;what are the transitions from q4 ;Eh what are uhm the transitions uhm from q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
41;what are the transitions from q4 ;Uhm what are eh the transitions uhm from eh q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
41;what are the transitions from q4 ;What uhm are mmm the mmm transitions eh from uhm q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
41;what are the transitions from q4 ;Uhm what eh are uhm the eh transitions mmm from mmm q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
42;what are the links of q4 ;What are the links of uhm q4 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
42;what are the links of q4 ;Uhm what are the links uhm of q4 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
42;what are the links of q4 ;Eh what are the links uhm of uhm q4 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
42;what are the links of q4 ;Eh what mmm are mmm the links mmm of q4 ;there is no transition between q0 and q0.;[];there is no transition between q0 and q0.;[];True;True
42;what are the links of q4 ;Eh what eh are uhm the eh links of eh q4 ;there is no transition between q0 and q0.;[];Potresti essere più specifico?;[];False;True
42;what are the links of q4 ;Uhm what uhm are uhm the eh links eh of eh q4 ;there is no transition between q0 and q0.;[];the transition is not defined.;[];False;True
43;what are the transitions from q4 ;What eh are the transitions from q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
43;what are the transitions from q4 ;Mmm what mmm are the transitions from q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
43;what are the transitions from q4 ;Mmm what eh are the mmm transitions from q4 ;the transition is not defined.;[];there is no transition between q0 and q0.;[];False;True
43;what are the transitions from q4 ;Eh what eh are the transitions mmm from uhm q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
43;what are the transitions from q4 ;Eh what uhm are uhm the uhm transitions from eh q4 ;the transition is not defined.;[];the transition is not defined.;[];True;True
43;what are the transitions from q4 ;Mmm what mmm are uhm the uhm transitions eh from mmm q4 ;the transition is not defined.;[];there is no transition between q0 and q0.;[];False;True
44;is q4 linked to q0 ;Is uhm q4 linked to q0 ;The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
44;is q4 linked to q0 ;Uhm is q4 linked to eh q0 ;The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
44;is q4 linked to q0 ;Is eh q4 eh linked mmm to q0 ;The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];Potresti essere più specifico?;[];False;False
44;is q4 linked to q0 ;Eh is uhm q4 uhm linked to eh q0 ;The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];True;True
44;is q4 linked to q0 ;Mmm is uhm q4 uhm linked uhm to uhm q0 ;The transition between q4 and q0 is with value 0.;[('simbolo-q4-q0', '#04ed00', 'stroke')];Potresti essere più specifico?;[];False;False
45;can you describe me the automaton ;Can you mmm describe me the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
45;can you describe me the automaton ;Can you uhm describe uhm me the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
45;can you describe me the automaton ;Mmm can uhm you uhm describe me the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
45;can you describe me the automaton ;Can eh you uhm describe me uhm the eh automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
45;can you describe me the automaton ;Eh can mmm you describe mmm me mmm the mmm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
45;can you describe me the automaton ;Uhm can mmm you eh describe mmm me eh the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
46;Could you briefly describe the automaton ;Could you uhm briefly describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
46;Could you briefly describe the automaton ;Could eh you briefly eh describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
46;Could you briefly describe the automaton ;Could uhm you uhm briefly describe the eh automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
46;Could you briefly describe the automaton ;Uhm could eh you uhm briefly mmm describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
46;Could you briefly describe the automaton ;Mmm could mmm you briefly uhm describe mmm the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
46;Could you briefly describe the automaton ;Mmm could uhm you mmm briefly mmm describe uhm the uhm automaton ;The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110. In total there are 4 states: q0, q1, q2 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q4 with value 0 goes to q0.;[];True;True
47;How many states are there ;Mmm how many states are there ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
47;How many states are there ;Eh how many states uhm are there ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
47;How many states are there ;How eh many mmm states uhm are there ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
47;How many states are there ;Mmm how mmm many eh states are uhm there ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
47;How many states are there ;Eh how mmm many eh states mmm are mmm there ;This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 4 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Is there an arc from q0 uhm to q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Is there an arc uhm from mmm q0 to q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
48;Is there an arc from q0 to q1 ;Is uhm there an arc from eh q0 to eh q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Is uhm there an arc mmm from eh q0 to uhm q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Is there eh an eh arc uhm from q0 eh to eh q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Mmm is uhm there mmm an uhm arc eh from uhm q0 to q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Mmm is eh there an eh arc uhm from eh q0 mmm to uhm q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
48;Is there an arc from q0 to q1 ;Eh is uhm there eh an mmm arc mmm from eh q0 mmm to mmm q1 ;The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];The transition between q0 and q1 is with value 1.;[('simbolo-q0-q1', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Is there an arc from q1 uhm to q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Is eh there an arc from q1 to uhm q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Is eh there an arc from mmm q1 to eh q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Is there an mmm arc mmm from uhm q1 mmm to q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
49;Is there an arc from q1 to q2 ;Mmm is uhm there uhm an uhm arc mmm from q1 to q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Eh is there mmm an mmm arc mmm from eh q1 to uhm q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Eh is eh there eh an mmm arc mmm from mmm q1 to eh q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];True;True
49;Is there an arc from q1 to q2 ;Eh is mmm there eh an eh arc eh from mmm q1 eh to eh q2 ;The transition between q1 and q2 is with value 1.;[('simbolo-q1-q2', '#04ed00', 'stroke')];the transition is not defined.;[];False;False
50;What are the states connected to q0 ;What are the states connected to mmm q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
50;What are the states connected to q0 ;Eh what are the states mmm connected to q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
50;What are the states connected to q0 ;Eh what mmm are the states connected to uhm q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
50;What are the states connected to q0 ;Mmm what eh are the uhm states connected mmm to q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
50;What are the states connected to q0 ;Mmm what uhm are uhm the states eh connected mmm to q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
50;What are the states connected to q0 ;Mmm what uhm are the uhm states eh connected eh to mmm q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
50;What are the states connected to q0 ;Eh what eh are mmm the eh states uhm connected eh to eh q0 ;The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];The state q0 exists.;[('simbolo-q0', '#04ed00', 'stroke')];True;True
51;Is there an arc from q2 to q3 ;Is there an arc from uhm q2 to q3 ;The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];True;True
51;Is there an arc from q2 to q3 ;Is there an arc eh from q2 uhm to q3 ;The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];The transition between q2 and q3 is with value 0.;[('simbolo-q2-q3', '#04ed00', 'stroke')];True;True
